=== Segment 1 Start: 13:32:06 | End: 13:32:44 ===
Time (s),x,y
11.11,405,75
11.18,435,75
11.24,435,45
11.31,435,15
11.64,465,15
11.71,495,15
11.77,525,15
11.84,555,15
11.9,585,15
11.97,615,15
12.04,645,15
12.1,675,15
12.17,705,15
12.24,735,15
12.43,735,45
12.5,735,75
12.57,735,105
12.63,735,135
12.7,735,165
12.77,735,195
13.03,705,195
13.1,675,195
13.43,675,165
13.49,675,135
13.56,675,105
13.62,675,75
13.82,645,75
13.89,615,75
16.8,615,105
16.87,615,135
16.93,615,165
17.0,615,195
17.4,585,195
17.46,555,195
17.53,525,195
17.59,495,195
17.92,495,225
17.99,495,255
18.25,525,255
18.32,555,255
18.39,585,255
18.45,615,255
20.7,615,285
20.77,615,315
21.1,645,315
21.16,675,315
22.55,675,285
22.62,675,255
22.82,705,255
22.89,735,255
23.28,735,285
23.35,735,315
23.68,735,345
23.74,735,375
24.01,705,375
24.07,675,375
24.27,675,405
24.34,675,435
24.6,645,435
24.67,615,435
24.94,615,405
25.0,615,375
25.13,585,375
25.2,555,375
25.4,555,345
25.47,555,315
25.66,525,315
25.73,495,315
25.99,495,345
26.06,495,375
26.85,495,405
27.11,465,435
27.51,435,435
27.58,405,435
27.64,375,435
27.98,375,405
28.04,375,375
28.24,345,375
28.3,315,375
28.7,315,405
29.03,315,435

=== Segment 3 Start: 13:33:13 | End: 13:33:28 ===
Time (s),x,y
0.07,14,43
0.13,14,72
0.99,43,72
1.05,72,72
1.65,72,101
1.71,72,130
2.18,101,130
2.24,130,130
2.57,130,101
2.64,130,72
2.9,159,72
2.97,188,72
3.03,217,72
3.1,246,72
3.17,275,72
3.23,304,72
3.3,333,72
3.37,362,72
3.76,362,43
3.83,362,14
3.96,391,14
4.03,420,14
4.1,449,14
4.16,478,14
4.23,507,14
4.3,536,14
4.5,536,43
4.56,536,72
4.82,565,72
4.89,594,72
5.29,594,101
5.35,594,130
5.68,565,130
5.75,536,130
5.81,507,130
5.88,478,130
6.14,478,159
6.21,478,188
6.47,507,188
6.54,536,188
6.61,565,188
6.67,594,188
6.74,623,188
6.81,652,188
6.94,652,217
7.0,652,246
7.33,623,246
7.4,594,246
7.47,565,246
7.53,536,246
7.6,507,246
7.67,478,246
7.73,449,246
7.8,420,246
7.93,420,275
8.0,420,304
8.2,449,304
8.26,478,304
8.33,507,304
8.39,536,304
8.46,565,304
8.52,594,304
8.59,623,304
8.66,652,304
9.32,652,333
9.38,652,362
9.78,623,362
9.85,594,362
10.57,594,391
10.64,594,420
10.9,623,420
10.97,652,420
11.04,681,420
11.1,710,420
11.24,710,391
11.3,710,362
11.5,739,362
11.57,768,362
11.9,768,391
11.97,768,420
12.03,768,449
12.37,768,478
12.63,739,478
12.7,710,478
12.77,681,478
12.83,652,478
12.9,623,478
12.96,594,478
13.03,565,478
13.1,536,478
13.16,507,478
13.23,478,478
13.3,449,478
13.37,420,478
13.63,420,449
13.69,420,420
13.76,420,391
13.83,420,362
14.03,391,362
14.09,362,362
14.16,333,362
14.22,304,362
14.29,304,391
14.36,304,420
14.62,275,420
14.69,246,420
14.95,246,449
15.02,246,478
15.21,275,478

=== Segment 4 Start: 13:33:28 | End: 13:33:48 ===
Time (s),x,y
0.07,39,13
0.13,65,13
0.66,91,13
0.73,117,13
0.8,143,13
0.86,169,13
0.93,195,13
0.99,221,13
1.13,221,39
1.19,221,65
1.59,195,65
1.65,169,65
1.92,169,91
1.99,169,117
2.25,195,117
2.32,221,117
2.38,247,117
2.45,273,117
2.64,273,143
2.71,273,169
2.91,247,169
2.97,221,169
3.04,195,169
3.11,169,169
3.17,143,169
3.24,117,143
3.3,117,117
3.37,117,91
3.44,117,65
3.57,91,65
3.63,65,65
3.7,39,65
3.77,13,65
3.9,13,91
3.96,13,117
4.23,39,117
4.3,65,117
4.49,65,143
4.56,65,169
4.83,39,169
4.89,13,169
5.16,13,195
5.22,13,221
5.29,13,247
5.36,13,273
5.56,39,273
5.62,65,273
5.89,65,247
5.96,65,221
6.09,91,221
6.15,117,221
6.35,117,247
6.42,117,273
6.69,143,273
6.75,169,273
7.02,169,299
7.09,169,325
7.42,143,325
7.48,117,325
7.55,91,325
7.62,65,325
7.81,65,351
7.88,65,377
8.08,91,377
8.14,117,377
8.21,143,377
8.27,169,377
8.34,195,377
8.41,221,377
8.54,221,351
8.6,221,325
8.67,221,299
8.8,221,273
9.26,221,247
9.33,221,221
9.6,247,221
9.66,273,221
9.93,273,247
9.99,273,273
10.19,299,273
10.26,325,273
10.65,325,299
10.72,299,325
10.79,273,351
11.18,273,377
11.45,299,377
11.51,325,377
11.58,351,377
11.64,377,377
11.84,377,351
11.91,377,325
11.97,377,299
12.11,377,273
12.7,377,247
12.77,377,221
13.03,403,221
13.1,429,221
13.17,455,221
13.23,481,221
13.3,507,221
13.36,533,221
13.63,533,195
13.83,533,169
14.09,559,169
14.16,585,169
14.42,585,143
14.49,585,117
14.56,585,91
14.62,585,65
14.69,585,39
14.75,585,13
15.02,611,13
15.09,637,13
15.48,637,39
15.55,637,65
15.68,663,65
15.75,689,65
15.94,689,39
16.14,715,13
16.28,741,13
16.54,741,39
16.6,741,65
16.67,741,91
16.74,741,117
16.8,741,143
16.87,741,169
16.93,741,195
17.0,741,221
17.33,715,221
17.4,689,221
17.66,689,247
17.73,689,273
17.8,689,299
17.86,689,325
18.13,663,325
18.19,637,325
18.26,611,325
18.33,585,325
18.39,559,325
18.46,533,325
18.59,533,299
18.66,533,273
18.85,559,273
18.92,585,273
19.19,585,247
19.25,585,221
19.45,611,221
19.52,637,221
19.79,637,195
19.85,637,169
19.92,637,143
19.99,637,117
20.12,663,117
20.19,689,117

=== Segment 5 Start: 13:33:48 | End: 13:34:01 ===
Time (s),x,y
0.06,48,16
0.13,80,16
0.92,80,48
0.98,80,80
1.25,112,80
1.32,144,80
1.45,144,48
1.51,144,16
1.78,176,16
1.84,208,16
1.91,240,16
1.98,272,16
2.11,272,48
2.18,272,80
2.24,272,112
2.31,272,144
2.37,272,176
2.44,272,208
2.64,304,208
2.7,336,208
3.03,336,240
3.1,336,272
3.16,336,304
3.23,336,336
3.37,368,336
3.43,400,336
3.56,400,304
3.63,400,272
3.83,400,240
4.09,400,208
4.16,400,176
4.22,400,144
4.49,432,144
4.55,464,144
4.62,496,144
4.69,528,144
4.88,528,112
4.95,528,80
5.21,560,80
5.28,592,80
5.41,592,112
5.48,592,144
5.68,624,144
5.74,656,144
6.28,656,176
6.54,656,208
6.6,656,240
6.67,656,272
6.74,656,304
6.8,656,336
7.0,624,336
7.07,592,336
7.33,592,304
7.4,592,272
7.66,560,272
7.73,528,272
8.06,528,240
8.13,528,208
8.39,496,208
8.46,464,208
8.65,464,240
8.72,464,272
8.79,464,304
8.85,464,336
8.92,464,368
8.98,464,400
9.05,464,432
9.12,496,464
9.18,528,464
9.45,528,496
9.51,528,528
10.04,560,528
10.11,592,528
10.18,624,528
10.24,656,528
10.31,688,528
10.37,720,528
10.44,752,528
10.51,784,528
10.71,784,496
10.77,784,464
10.84,784,432
10.9,784,400
10.97,784,368
11.04,784,336
11.1,784,304
11.17,784,272
11.23,784,240
11.3,784,208
11.37,784,176
11.43,784,144
11.7,752,144
11.77,720,144
11.96,720,112
12.03,720,80
12.29,752,80
12.36,784,80

