=== Segment 1 Start: 13:58:09 | End: 13:58:37 ===
Time (s),x,y
5.49,60,260
5.55,100,260
5.62,140,260
5.69,180,260
5.75,220,260
5.82,260,260
6.15,260,300
6.22,260,340
6.48,300,340
6.55,340,340
6.88,340,380
6.94,340,420
7.14,380,420
7.21,420,420
7.47,420,460
7.54,420,500
7.6,420,540
7.67,420,580
7.87,460,580
7.93,500,580
8.0,540,580
8.07,580,580
8.13,620,580
8.21,660,580
8.27,700,580
8.33,740,580
8.66,740,540
8.73,740,500
8.8,740,460
8.86,740,420
8.93,740,380
8.99,740,340
9.06,740,300
9.13,740,260
9.19,740,220
9.26,740,180
9.32,740,140
9.39,740,100
9.46,740,60
9.52,740,20
9.79,700,20
9.85,660,20
10.25,660,60
10.32,660,100
10.38,660,140
10.45,660,180
10.52,660,220
10.58,660,260
11.18,660,300
11.24,660,340
12.1,620,340
12.17,580,340
14.08,580,300
14.15,580,260
14.48,580,300
14.54,580,340
14.61,580,380
14.68,580,420
15.73,580,380
15.8,580,340
15.87,580,300
19.37,580,340
20.03,620,340
20.1,660,340
22.21,620,340
22.28,580,340
22.61,580,380
22.68,580,420
23.47,580,380
23.54,580,340
23.6,580,300
23.67,580,260
24.4,580,300
24.46,580,340
25.19,620,340
25.26,660,340
25.52,660,300
25.59,660,260
25.65,660,220
25.72,660,180
25.79,660,140
25.85,660,100
25.92,660,60
25.99,660,20
26.25,700,20
26.32,740,20
26.65,740,60
26.71,740,100
26.78,740,140
26.85,740,180
26.91,740,220
26.98,740,260
27.04,740,300
27.11,740,340
27.18,740,380
27.24,740,420
27.31,740,460
27.37,740,500
27.44,740,540
27.51,740,580
27.7,700,580
27.77,660,580
27.84,620,580
27.9,580,580
28.69,620,580
28.76,660,580
29.22,660,540
29.29,660,500
29.55,620,500
29.62,580,500
29.69,540,500
29.75,500,500
29.95,500,460
30.02,500,420
30.08,500,380
30.16,500,340
30.41,460,340
30.48,420,340
30.74,420,300
30.81,420,260
31.14,380,260
31.21,340,260
31.47,340,220
31.54,340,180
32.33,380,180
32.4,420,180
32.73,420,140
32.8,420,100
33.06,460,100
33.13,500,100
33.46,500,140
33.52,500,180
33.86,540,180
33.92,580,180
34.26,580,140
34.32,580,100
34.39,580,60
34.45,580,20
34.65,540,20
34.72,500,20
34.79,460,20
34.85,420,20
34.92,380,20
34.98,340,20
35.39,340,60
35.45,340,100
35.71,300,100
35.78,260,100
36.04,260,60
36.24,260,20
36.5,220,20
36.57,180,20
36.64,140,20
36.7,100,20
36.83,100,60
36.9,100,100
37.23,60,100

