=== Segment 1 Start: 10:36:01 | End: 10:36:06 ===
Time (s),x,y
0.33,60,20
0.4,100,20
0.46,140,20
0.53,180,20
0.6,220,20
0.66,260,20
0.73,300,20
0.8,340,20
0.86,380,20
0.93,420,20
1.13,420,60
1.19,420,100
1.39,460,100
1.45,500,100
2.18,500,140
2.25,500,180
2.58,540,180
2.64,580,180
2.71,620,180
2.78,660,180
2.97,660,140
3.04,660,100
3.31,700,100
3.37,740,100
3.7,740,60
3.77,740,20

=== Segment 8 Start: 10:36:40 | End: 10:36:44 ===
Time (s),x,y
3.04,740,60
3.11,740,100
3.18,740,140
3.24,740,180
3.64,740,220

=== Segment 9 Start: 10:36:44 | End: 10:36:49 ===
Time (s),x,y
0.07,740,260
0.4,700,260
0.46,660,260
0.53,620,260
0.59,580,260
0.86,580,300
0.93,580,340
1.06,620,340
1.13,660,340
1.72,660,380
1.79,660,420
1.85,660,460
1.92,700,500
1.98,740,540
2.38,740,580
2.84,700,580
2.91,660,580
2.98,620,580
3.04,580,580
3.24,580,540
3.3,580,500
3.37,580,460
3.43,580,420
3.7,540,420
3.77,500,420
3.83,460,420
3.9,420,460
3.96,420,500
4.23,380,500
4.29,340,500
4.69,340,460
4.76,340,420
4.96,300,420
5.02,260,420
5.35,260,380
5.42,260,340
5.62,300,340
5.68,340,340
5.75,380,340
5.82,420,340

=== Segment 10 Start: 10:36:49 | End: 10:36:58 ===
Time (s),x,y
0.73,380,340
0.79,340,340
0.86,300,340
0.92,260,340
1.19,260,380
1.26,260,420
1.59,300,420
1.65,340,420
1.98,340,460
2.05,340,500
2.31,380,500
2.38,420,500
2.58,420,460
2.64,420,420
2.91,460,420
2.97,500,420
3.04,540,420
3.11,580,420
3.37,580,460
3.43,580,500
4.16,580,460
4.23,580,420
4.56,540,420
4.62,500,420
4.69,460,420
4.76,420,420
5.02,420,460
5.09,420,500
5.28,380,500
5.35,340,500
5.62,340,460
5.68,340,420
5.95,300,420
6.01,260,420
6.28,260,380
6.34,260,340
6.61,300,340
6.67,340,340
6.74,380,340
6.81,420,340
7.07,420,300
7.14,420,260
7.2,420,220
7.27,380,180
7.33,340,140
7.4,300,100
7.6,260,100
7.66,220,100
7.73,180,100
8.06,180,140
8.13,180,180
8.19,180,220
8.26,180,260
8.39,220,260

=== Segment 11 Start: 10:36:58 | End: 10:37:00 ===
Time (s),x,y
0.07,260,260
0.13,300,260
0.2,340,260
0.6,300,260
0.66,260,260
0.73,220,260
0.79,180,260
1.06,180,220
1.12,180,180
1.19,180,140
1.26,180,100
1.39,220,100
1.45,260,100
1.52,300,100
1.59,340,100
1.85,340,140
1.92,340,180

=== Segment 12 Start: 10:37:00 | End: 10:37:01 ===
Time (s),x,y
0.66,380,180
0.73,420,180
0.86,420,220
0.92,420,260
0.99,420,300
1.06,420,340
1.19,380,340
1.25,340,340
1.32,300,340

=== Segment 13 Start: 10:37:01 | End: 10:37:08 ===
Time (s),x,y
0.07,260,340
0.73,300,340
0.8,340,340
1.06,300,340
1.13,260,340
1.46,260,380
1.52,300,420
1.59,340,420
1.99,340,460
2.05,340,500
2.25,380,500
2.32,420,500
2.52,420,460
2.78,420,420
2.85,460,420
2.91,500,420
2.98,540,420
3.05,580,420
3.31,580,460
3.37,580,500
3.44,580,540
3.51,580,580
3.77,620,580
3.84,660,580
3.9,700,580
3.97,740,580
4.69,740,540
4.76,700,500
4.83,660,460
5.42,660,420
5.49,660,380
5.55,660,340
5.82,620,340
5.88,580,340
6.15,580,300
6.22,580,260
6.48,620,260
6.55,660,260
6.61,700,260
6.68,740,260

=== Segment 14 Start: 10:37:08 | End: 10:37:10 ===
Time (s),x,y
0.6,700,260
0.66,660,260
0.73,620,260
0.79,580,260
0.93,580,300
0.99,580,340
1.19,620,340
1.26,660,340
1.65,660,380
1.72,660,420
1.78,660,460
1.85,700,500
1.92,740,500
2.12,740,460

=== Segment 15 Start: 10:37:10 | End: 10:37:21 ===
Time (s),x,y
0.4,740,500
0.46,740,540
0.53,740,580
1.0,700,580
1.06,660,580
1.13,620,580
1.19,580,580
1.86,580,540
1.93,580,500
1.99,580,460
2.05,580,420
2.32,540,420
2.91,500,420
2.98,460,420
3.04,420,420
3.38,420,460
3.44,420,500
3.71,380,500
3.77,340,500
4.04,340,460
4.1,340,420
4.37,300,420
4.43,260,420
4.76,260,380
4.83,260,340
5.03,300,340
5.09,340,340
5.16,380,340
5.23,420,340
5.42,420,300
5.49,420,260
5.56,420,220
5.62,420,180
5.89,380,180
5.96,340,180
6.22,340,140
6.29,340,100
6.55,300,100
6.62,260,100
6.68,220,100
6.75,180,100
7.34,180,140
7.41,180,180
7.47,180,220
7.54,180,260
7.61,180,300
7.67,180,340
7.74,180,380
7.8,180,420
8.27,140,420
8.33,100,420
9.06,100,460
9.13,100,500
9.39,140,500
9.46,180,500
9.53,220,500
9.59,260,500
9.92,260,540
9.99,260,580
10.26,220,580
10.32,180,580
10.39,140,580
10.46,100,580
10.52,60,580
10.58,20,580
10.85,20,540

=== Segment 16 Start: 10:37:21 | End: 10:37:27 ===
Time (s),x,y
0.06,20,500
0.4,20,540
0.46,20,580
0.72,60,580
0.79,100,580
0.86,140,580
0.92,180,580
0.99,220,580
1.06,260,580
1.12,300,580
1.19,340,580
1.25,380,580
1.65,340,580
1.72,300,580
1.78,260,580
1.85,220,580
1.98,260,540
2.31,220,500
2.51,180,500
2.57,140,500
2.64,100,500
2.91,100,460
2.97,100,420
3.24,140,420
3.3,180,420
3.57,180,380
3.63,180,340
3.7,180,300
3.77,180,260
3.83,180,220
3.9,180,180
3.96,180,140
4.03,180,100
4.23,220,100
4.3,260,100
4.36,300,100
4.43,340,100
4.63,340,140
4.69,340,180
4.89,380,180
4.96,420,180
5.23,420,220
5.29,420,260
5.36,420,300
5.42,420,340
5.56,380,340
5.62,340,340
5.69,300,340
5.76,260,340
5.95,260,380
6.02,260,420

=== Segment 17 Start: 10:37:27 | End: 10:37:34 ===
Time (s),x,y
0.27,300,420
1.19,260,420
1.79,300,420
1.85,340,420
2.12,340,460
2.18,340,500
2.45,380,500
2.51,420,500
2.71,420,460
2.78,420,420
3.04,460,420
3.11,500,420
3.17,540,420
3.24,580,420
3.37,580,460
3.44,580,500
3.5,580,540
3.57,580,580
3.77,620,580
3.83,660,580
3.9,700,580
3.96,740,580
4.16,740,540
4.23,740,500
4.49,700,500
4.56,660,500
4.89,660,460
4.95,660,420
5.02,660,380
5.22,620,340
5.29,580,300
5.62,620,260
5.88,660,260
5.95,700,260
6.01,740,260
6.48,740,220
6.54,740,180
6.61,740,140
6.67,740,100
6.74,740,60
6.81,740,20
7.0,700,20
7.07,660,20

=== Segment 18 Start: 10:37:34 | End: 10:37:44 ===
Time (s),x,y
0.07,620,20
0.13,580,20
0.33,620,20
0.4,660,20
0.47,700,20
0.53,740,20
1.06,740,60
1.12,740,100
1.19,740,140
1.26,740,180
1.32,740,220
1.39,740,260
1.72,700,260
1.78,660,260
1.85,620,260
1.92,580,260
2.18,580,300
2.25,580,340
2.51,620,340
2.58,660,340
2.84,660,380
2.91,660,420
2.97,660,460
3.04,660,500
3.17,700,500
3.24,740,500
3.5,740,540
3.57,740,580
4.23,700,580
4.3,660,580
4.36,620,580
4.43,580,580
4.7,580,540
4.76,580,500
4.83,580,460
4.89,580,420
5.22,540,420
5.95,500,420
6.02,460,420
6.08,420,420
6.41,420,460
6.48,420,500
6.74,380,500
6.81,340,500
7.07,340,460
7.14,340,420
7.54,300,420
7.6,260,420
8.0,260,380
8.07,260,340
8.33,300,340
8.4,340,340
8.47,380,340
8.53,420,340
8.73,420,300
8.8,420,260
8.87,420,220
8.93,420,180
9.19,380,180
9.26,340,180
9.53,340,140
9.59,340,100
9.99,300,100
10.06,260,100

=== Segment 19 Start: 10:37:44 | End: 10:37:49 ===
Time (s),x,y
0.66,300,100
0.73,340,100
1.19,300,100
1.25,260,100
1.32,220,100
1.39,180,100
1.78,180,140
1.85,180,180
1.92,180,220
1.98,180,260
2.05,180,300
2.11,180,340
2.18,180,380
2.25,180,420
2.38,140,420
2.44,100,420
2.84,100,460
2.91,100,500
3.24,140,500
3.3,180,500
3.37,220,500
3.96,260,500
4.29,260,540
4.36,260,580
4.62,220,580
4.69,180,580
4.76,140,580
4.82,100,580
4.89,60,580
4.95,20,580
5.22,20,540
5.28,20,500
5.35,20,460
5.42,20,420
5.48,20,380
5.55,20,340
5.61,20,300
5.68,20,260

=== Segment 20 Start: 10:37:49 | End: 10:37:51 ===
Time (s),x,y
0.07,20,220
0.26,20,260
0.33,20,300
0.4,20,340
0.46,20,380
0.53,20,420
0.59,20,460
0.66,20,500
0.73,20,540
0.79,20,580
0.99,60,580
1.06,100,580

=== Segment 21 Start: 10:37:51 | End: 10:37:51 ===
Time (s),x,y
0.06,140,580
0.13,180,580
0.2,220,580
0.26,260,580
0.33,300,580
0.39,340,580
0.46,380,580
0.53,420,580
0.59,460,580
0.66,500,580

