=== Segment 1 Start: 18:30:13 | End: 18:30:38 ===
Time (s),x,y
27.38,65,143
27.44,65,169
27.51,65,195
27.57,65,221
27.71,39,221
27.77,13,221
27.91,13,195
27.97,13,169
28.04,13,143
28.1,13,117

=== Segment 3 Start: 18:31:06 | End: 18:31:25 ===
Time (s),x,y
0.07,13,91
0.13,13,65
0.2,13,39
0.33,13,65
0.4,13,91
0.46,13,117
0.53,13,143
0.6,13,169
0.67,13,195
0.73,13,221
0.86,39,221
0.93,65,221
1.13,65,195
1.19,65,169
1.26,65,143
1.32,65,117
1.52,91,117
1.59,117,117
2.18,143,117
2.25,169,117
2.44,169,143
2.51,169,169
2.58,169,195
2.64,169,221
2.78,195,221
2.84,221,221
2.91,247,221
2.97,273,221
3.04,299,221
3.11,325,221
3.31,325,247
3.37,325,273
3.64,351,273
3.7,377,273
3.84,377,299
3.9,377,325
4.1,403,325
4.17,429,325
4.43,429,299
4.5,429,273
4.56,429,247
4.63,429,221
4.83,403,221
4.89,377,221
5.09,377,195
5.16,377,169
5.43,351,169
5.49,325,169
5.76,325,143
5.83,325,117
5.96,299,117
6.02,273,117
6.28,273,143
6.35,273,169
6.55,247,169
6.62,221,169
6.81,221,143
6.88,221,117
6.95,221,91
7.01,221,65
7.21,247,65
7.28,273,65
7.34,299,65
7.41,325,65
7.68,325,39
7.74,325,13
8.0,351,13
8.07,377,13
8.14,403,13
8.2,429,13
8.4,429,39
8.47,429,65
8.53,429,91
8.6,429,117
8.66,429,143
8.73,455,169
8.86,481,169
9.06,481,143
9.13,481,117
9.19,481,91
9.26,481,65
9.46,507,65
9.53,533,65
9.79,533,91
9.87,533,117
10.05,559,117
10.12,585,117
10.39,585,91
10.46,585,65
10.65,611,65
10.71,637,65
10.78,663,65
10.85,689,65
10.91,715,65
10.98,741,65
11.18,741,91
11.24,741,117
11.31,741,143
11.37,741,169
11.44,741,195
11.51,741,221
11.84,715,221
11.9,689,221
11.97,663,221
12.03,637,221
12.3,637,247
12.36,637,273
12.63,663,273
12.69,689,273
12.96,689,299
13.03,689,325
13.09,689,351
13.16,689,377
13.36,715,377
13.43,741,377
13.69,741,403
13.76,741,429
13.82,741,455
13.89,741,481
14.09,715,481
14.15,689,455
14.22,663,429
14.29,637,403
14.35,611,377
14.68,585,377
15.01,585,403
15.08,585,429
15.35,559,429
15.41,533,429
15.61,533,403
15.68,533,377
15.87,507,377
15.94,481,377
16.14,481,403
16.2,481,429
16.27,481,455
16.34,481,481
16.53,455,481
16.6,429,481
16.67,403,481
16.73,377,481
16.94,377,455
17.0,377,429
17.06,377,403
17.13,377,377
17.33,351,377
17.39,325,377
17.66,325,351
17.73,325,325
17.92,299,325
17.99,273,325
18.25,273,351
18.33,273,377
18.39,273,403
18.45,273,429
18.65,299,429
18.72,325,429
18.92,325,455
18.98,325,481
19.18,299,481
19.24,273,481
19.31,247,481
19.38,221,481
19.44,195,481

=== Segment 4 Start: 18:31:25 | End: 18:31:46 ===
Time (s),x,y
0.07,169,481
0.26,195,481
0.33,221,481
0.4,247,481
0.46,273,481
0.53,299,481
0.6,325,481
0.79,325,455
0.86,325,429
1.19,299,429
1.26,273,429
1.52,273,403
1.59,273,377
1.65,273,351
1.72,273,325
1.92,299,325
1.98,325,325
2.18,325,351
2.25,325,377
2.45,351,377
2.51,377,377
2.65,377,403
2.71,377,429
2.78,377,455
2.84,377,481
3.04,403,481
3.11,429,481
3.77,455,481
3.83,481,455
4.23,481,429
4.29,481,403
4.36,481,377
4.43,481,351
4.49,481,325
4.56,481,299
4.62,481,273
4.76,507,273
4.82,533,273
5.09,533,299
5.15,533,325
5.28,559,325
5.35,585,325
5.88,559,325
5.95,533,325
6.35,533,299
6.41,533,273
6.61,507,273
6.68,481,299
7.14,481,325
7.21,481,351
7.27,481,377
7.34,481,403
7.6,507,377
8.06,533,377
8.26,533,403
8.33,533,429
8.59,559,429
8.66,585,429
8.92,585,403
8.99,585,377
9.25,611,377
9.32,637,377
9.52,637,403
9.58,637,429
9.78,663,429
9.85,689,429
10.11,689,455
10.18,689,481
10.31,715,481
10.38,741,481
10.64,741,455
10.71,741,429
10.77,741,403
10.84,741,377
10.91,741,351
11.11,715,377
11.37,689,377
11.5,689,351
11.57,689,325
11.63,689,299
11.7,689,273
11.9,663,273
11.96,637,273
12.16,637,247
12.23,637,221
12.5,663,221
12.56,689,221
12.62,715,221
12.69,741,221
13.22,741,195
13.28,741,169
13.35,741,143
13.42,741,117
13.48,741,91
13.55,741,65
13.61,715,65
13.68,689,65
13.75,663,65
13.81,637,65
13.88,611,65
13.94,585,65
14.21,585,91
14.27,585,117
14.41,559,117
14.47,533,117
14.74,533,91
14.8,533,65
15.01,507,65
15.07,481,65
15.27,481,91
15.33,481,117
15.4,481,143
15.46,481,169
15.86,481,143
15.93,481,117
15.99,481,91
16.26,481,117
16.32,481,143
16.39,481,169
16.52,455,169
16.59,429,169
16.85,429,143
16.92,429,117
16.98,429,91
17.05,429,65
17.11,429,39
17.18,429,13
17.31,403,13
17.38,377,13
17.44,351,13
17.51,325,13
17.58,299,13
17.91,325,39
18.17,325,65
18.44,299,65
18.5,273,65
18.57,247,65
18.63,221,65
18.83,221,91
18.9,221,117
18.96,221,143
19.03,221,169
19.3,247,169
19.36,273,169
19.56,273,143
19.63,273,117
19.83,299,117
19.89,325,117
20.09,325,143

=== Segment 5 Start: 18:31:46 | End: 18:31:59 ===
Time (s),x,y
0.07,325,169
0.53,325,143
0.59,325,117
0.79,299,117
0.86,273,143
0.93,247,169
1.19,221,169
1.45,221,143
1.52,221,117
1.59,221,91
1.65,221,65
1.85,247,65
1.92,273,65
1.98,299,65
2.05,325,65
2.25,325,39
2.32,325,13
2.45,351,13
2.51,377,13
2.58,403,13
2.65,429,13
2.78,429,39
2.84,429,65
2.91,429,91
2.97,429,117
3.04,429,143
3.11,455,169
3.24,481,169
3.37,481,143
3.44,481,117
3.5,481,91
3.57,481,65
3.77,507,65
3.83,533,65
4.1,533,91
4.17,533,117
4.37,559,117
4.43,585,117
4.7,585,91
4.76,585,65
4.9,611,65
4.96,637,65
5.03,663,65
5.1,689,65
5.16,715,65
5.23,741,65
5.56,741,91
5.63,741,117
5.69,741,143
5.76,741,169
5.82,741,195
5.89,715,221
6.68,689,221
6.75,663,221
6.82,637,221
7.08,637,247
7.14,637,273
8.13,663,273
8.2,689,273
8.53,689,299
8.6,689,325
8.66,689,351
8.73,689,377
9.06,715,377
9.12,741,403
9.54,741,429
9.59,741,455
9.65,715,481
9.92,689,481
10.05,689,455
10.11,689,429
10.38,663,429
10.44,637,429
10.64,637,403
10.71,637,377
10.91,611,377
10.97,585,377
11.17,585,403
11.24,585,429
11.37,559,429
11.43,533,429
11.7,533,403
11.77,533,377
11.96,507,377
12.03,481,377
12.23,481,351
12.3,481,325
12.36,481,299
12.43,481,273
12.69,507,273
12.76,533,273
13.03,533,299
13.09,533,325
13.29,559,325
13.35,585,299
13.42,585,273

