Segment Start,Segment End,Time,x,y
06:36:58,06:37:10,9.13,220,580
06:36:58,06:37:10,9.2,180,580
06:36:58,06:37:10,9.26,140,580
06:36:58,06:37:10,9.33,100,580
06:36:58,06:37:10,9.53,100,540
06:36:58,06:37:10,9.59,100,500
06:36:58,06:37:10,9.73,60,500
06:36:58,06:37:10,9.79,20,500
06:36:58,06:37:10,9.93,20,460
06:36:58,06:37:10,9.99,20,420
06:36:58,06:37:10,10.26,60,420
06:36:58,06:37:10,10.32,100,420
06:36:58,06:37:10,10.59,100,380
06:36:58,06:37:10,10.65,100,340
06:36:58,06:37:10,10.85,140,340
06:36:58,06:37:10,10.92,180,340
06:36:58,06:37:10,11.12,180,300
06:36:58,06:37:10,11.18,180,260
06:36:58,06:37:10,11.25,140,260
06:36:58,06:37:10,11.32,100,260
06:36:58,06:37:10,11.38,60,260
06:36:58,06:37:10,11.45,20,260
06:36:58,06:37:10,11.58,20,220
06:36:58,06:37:10,11.65,20,180
06:36:58,06:37:10,11.78,60,180
06:36:58,06:37:10,11.84,100,180
06:36:58,06:37:10,11.91,140,180
06:36:58,06:37:10,11.98,180,180
06:37:10,06:37:21,0.4,140,180
06:37:10,06:37:21,0.46,100,180
06:37:10,06:37:21,0.53,60,180
06:37:10,06:37:21,0.6,20,180
06:37:10,06:37:21,1.39,20,220
06:37:10,06:37:21,1.46,20,260
06:37:10,06:37:21,1.59,20,300
06:37:10,06:37:21,1.66,20,340
06:37:10,06:37:21,1.99,20,300
06:37:10,06:37:21,2.65,20,260
06:37:10,06:37:21,2.92,60,260
06:37:10,06:37:21,2.98,100,260
06:37:10,06:37:21,3.05,140,260
06:37:10,06:37:21,3.11,180,260
06:37:10,06:37:21,3.38,180,300
06:37:10,06:37:21,3.44,180,340
06:37:10,06:37:21,3.51,180,380
06:37:10,06:37:21,4.43,180,340
06:37:10,06:37:21,4.5,180,300
06:37:10,06:37:21,5.63,180,340
06:37:10,06:37:21,5.69,180,380
06:37:10,06:37:21,6.15,180,340
06:37:10,06:37:21,6.22,180,300
06:37:10,06:37:21,7.22,180,340
06:37:10,06:37:21,7.28,180,380
06:37:10,06:37:21,7.75,180,340
06:37:10,06:37:21,7.81,180,300
06:37:10,06:37:21,8.28,180,340
06:37:10,06:37:21,8.81,140,340
06:37:10,06:37:21,8.87,100,340
06:37:10,06:37:21,9.2,100,380
06:37:10,06:37:21,9.27,100,420
06:37:10,06:37:21,9.34,60,420
06:37:10,06:37:21,9.4,20,420
06:37:10,06:37:21,9.6,20,460
06:37:10,06:37:21,9.67,20,500
06:37:10,06:37:21,10.2,60,500
06:37:10,06:37:21,10.26,100,500
06:37:10,06:37:21,10.93,100,540
06:37:10,06:37:21,10.99,100,580
06:37:10,06:37:21,11.19,140,580
06:37:10,06:37:21,11.25,180,580
06:37:10,06:37:21,11.32,220,580
06:37:21,06:37:22,0.07,260,580
06:37:21,06:37:22,0.13,300,580
06:37:21,06:37:22,0.2,340,580
06:37:21,06:37:22,0.46,380,580
06:37:21,06:37:22,0.53,420,580
06:37:21,06:37:22,0.59,460,580
