=== Segment 1 Start: 18:32:20 | End: 18:32:37 ===
Time (s),x,y
7.87,280,214
7.93,247,214
8.0,214,214
8.2,214,247
8.26,214,280
8.33,214,313
8.39,214,346
8.72,181,346
8.79,148,346
8.86,115,346
8.92,82,346
9.19,82,379
9.25,82,412
9.45,115,412
9.52,148,412
9.58,181,412
9.65,214,412
9.85,214,445
9.91,214,478
10.18,247,478
10.25,280,478
10.31,313,478
10.38,346,478
10.44,379,478
10.51,412,478
10.58,445,478
10.65,478,478
10.84,478,445
10.91,478,412
11.11,511,412
11.18,544,412
11.37,544,445
11.44,544,478
11.5,544,511
11.57,544,544
11.77,577,544
11.83,610,544
11.9,643,544
11.97,676,544
12.23,676,511
12.3,676,478

=== Segment 8 Start: 18:33:56 | End: 18:34:15 ===
Time (s),x,y
0.79,51,17
0.86,85,17
1.12,85,51
1.19,85,85
1.25,85,119
1.32,85,153
1.58,119,153
1.65,153,153
1.91,153,187
1.98,153,221
2.18,187,221
2.25,221,221
2.51,221,187
2.58,221,153
2.64,221,119
2.71,221,85
2.84,187,85
2.91,153,85
3.11,153,51
3.18,153,17
4.56,187,17
4.63,221,17
7.61,255,17
7.67,289,17
7.74,323,17
7.81,357,51
7.94,357,85
8.6,323,85
8.66,289,85
9.13,289,119
9.19,289,153
9.26,289,187
9.33,289,221
9.66,323,221
9.72,357,221
9.99,357,187
10.05,357,153
10.32,391,153
10.38,425,153
10.65,425,119
10.71,425,85
10.98,459,85
11.04,493,85
11.11,527,85
11.18,561,85
11.37,561,51
11.44,561,17
11.64,595,17
11.71,629,17
12.03,629,51
12.1,663,85
12.23,697,85
12.3,731,85
12.36,765,85
12.64,765,119
12.7,765,153
13.02,731,153
13.09,697,153
13.35,697,187
13.42,697,221
13.88,663,221
13.95,629,221
14.28,629,187
14.35,629,153
14.55,595,153
14.61,561,153
14.68,527,153
14.74,493,153
14.88,493,187
14.94,493,221
15.08,527,221
15.14,561,221
15.41,561,255
15.47,561,289
15.73,527,289
15.8,493,289
16.13,493,323
16.2,493,357
16.26,493,391
16.34,493,425
16.59,459,425
16.66,425,425
16.73,391,425
16.79,357,425
16.86,323,425
16.92,289,425
17.19,289,459
17.25,289,493
17.39,255,493
17.45,221,493
18.05,221,527
18.11,221,561
18.44,187,561
18.51,153,561
18.57,119,561
18.64,85,561
18.71,51,561
18.77,17,561
18.97,17,527
19.04,17,493
19.3,51,493
19.37,85,493

=== Segment 9 Start: 18:34:15 | End: 18:34:20 ===
Time (s),x,y
0.07,55,18
0.13,92,18
0.2,129,18
0.53,166,18
0.6,203,18
0.66,240,18
0.73,277,18
0.8,314,18
0.86,351,18
0.93,388,18
1.13,388,55
1.2,388,92
1.46,351,92
1.52,314,92
1.59,277,92
1.66,240,92
1.72,203,92
1.79,166,92
2.05,166,129
2.12,166,166
2.19,166,203
2.25,166,240
2.32,166,277
2.38,166,314
2.45,166,351
2.52,166,388
2.65,203,388
2.72,240,388
2.98,240,425
3.05,240,462
3.24,277,462
3.31,314,462
3.51,314,425
3.58,314,388
3.64,314,351
3.71,314,314
3.97,351,314
4.04,388,314
4.3,388,277
4.37,388,240
4.57,351,240
4.63,314,240
4.77,314,203
4.83,314,166

