=== Segment 1 Start: 18:37:38 | End: 18:37:48 ===
Time (s),x,y
14.02,140,420
14.09,100,420
14.49,100,380
14.55,100,340
14.82,60,340
14.88,20,340

=== Segment 9 Start: 18:39:01 | End: 18:39:02 ===
Time (s),x,y
0.66,60,340
0.73,100,340
0.99,100,380

=== Segment 10 Start: 18:39:02 | End: 18:39:03 ===
Time (s),x,y
0.07,100,420
0.8,100,380
0.86,100,340
1.13,60,340

=== Segment 11 Start: 18:39:03 | End: 18:39:10 ===
Time (s),x,y
0.07,20,340
0.6,60,340
0.66,100,340
0.93,100,380
0.99,100,420
1.26,140,420
1.32,180,380
1.52,180,340
1.59,180,300
1.65,180,260
1.72,180,220
1.79,180,180
1.85,180,140
1.92,180,100
2.25,220,100
2.32,260,100
2.38,300,100
2.45,340,100
2.51,380,100
2.58,420,100
2.71,420,60
2.78,420,20
3.11,460,20
3.18,500,20
3.44,500,60
3.51,500,100
3.71,540,100
3.77,580,100
4.24,580,140
4.3,580,180
4.37,580,220
4.43,580,260
4.76,540,260
4.83,500,260
5.1,500,300
5.16,500,340
5.3,540,340
5.36,580,340
5.83,580,380
5.89,580,420
6.16,620,420
6.22,660,420
6.42,660,380
6.49,660,340
6.55,660,300
6.62,660,260
6.82,700,260
6.88,740,260
7.15,740,220

=== Segment 12 Start: 18:39:10 | End: 18:39:17 ===
Time (s),x,y
0.07,740,180
0.13,740,140
0.53,740,180
0.6,740,220
0.66,740,260
0.73,740,300
0.79,740,340
0.86,740,380
0.93,740,420
0.99,740,460
1.06,740,500
1.45,700,500
1.52,660,500
1.59,620,500
1.65,580,500
1.91,580,540
1.98,580,580
2.25,540,580
2.32,500,580
3.04,500,540
3.11,500,500
3.24,500,460
3.31,500,420
3.77,460,420
3.84,420,420
4.04,420,380
4.1,420,340
4.17,420,300
4.23,420,260
4.43,380,260
4.5,340,260
4.57,300,260
4.63,260,300
4.76,260,340
5.03,300,340
5.09,340,340
5.42,340,380
5.49,340,420
5.56,340,460
5.62,340,500
5.95,300,500
6.02,260,500
6.35,260,540
6.42,260,580
6.61,300,580
6.68,340,580

=== Segment 13 Start: 18:39:17 | End: 18:39:35 ===
Time (s),x,y
0.07,380,580
0.13,420,580
0.99,380,580
1.06,340,580
1.12,300,580
1.19,260,580
1.32,260,540
1.39,260,500
1.45,260,460
2.31,300,500
4.23,340,500
4.56,340,460
4.63,340,420
4.69,340,380
4.76,340,340
5.16,300,340
5.22,260,340
5.55,260,300
5.62,260,260
5.68,260,220
5.75,260,180
5.82,300,180
5.88,340,180
5.95,380,180
6.28,340,180
6.35,300,180
6.41,260,180
6.55,260,220
6.61,260,260
6.68,260,300
6.74,300,340
6.81,340,340
7.34,300,340
7.4,260,340
8.2,260,300
8.26,260,260
8.33,260,220
8.4,300,180
8.6,340,180
8.99,300,180
9.06,260,180
10.18,260,220
10.25,300,260
10.51,340,260
10.58,380,260
10.64,420,260
11.17,420,300
11.24,420,340
11.3,420,380
11.37,420,420
11.57,460,420
11.63,500,420
12.23,500,460
12.29,500,500
12.36,500,540
12.43,500,580
12.56,540,580
12.62,580,580
12.69,620,580
13.03,580,540
13.35,580,500
13.49,620,500
13.55,660,500
13.62,700,500
13.68,740,500
14.02,740,460
14.08,740,420
14.15,740,380
14.22,740,340
14.28,740,300
14.35,700,260
14.48,660,260
14.81,660,300
14.88,660,340
14.94,660,380
15.01,660,420
15.21,620,420
15.27,580,420
15.54,580,380
15.6,580,340
15.87,540,340
15.93,500,340
16.13,500,300
16.2,500,260
16.46,540,260
16.53,580,260
16.86,580,220
16.92,580,180
16.99,580,140
17.06,540,100
17.12,500,60
17.65,460,20
18.45,420,60
18.51,380,100
18.58,340,100
18.64,300,100

=== Segment 14 Start: 18:39:35 | End: 18:39:42 ===
Time (s),x,y
0.2,260,100
0.86,300,100
0.92,340,100
0.99,380,100
1.06,420,100
1.25,420,60
1.32,420,20
1.65,460,20
1.72,500,20
1.98,500,60
2.05,500,100
2.31,540,100
2.38,580,100
2.77,580,140
2.84,580,180
2.91,580,220
3.31,580,260
3.77,540,260
3.84,500,260
4.1,500,300
4.17,500,340
4.43,540,340
4.5,580,340
4.7,580,380
4.76,580,420
4.96,620,420
5.03,660,420
5.22,660,380
5.29,660,340
5.36,660,300
5.42,660,260
5.55,700,260
5.62,740,260
5.95,740,300
6.02,740,340
6.08,740,380
6.15,740,420
6.22,740,460
6.28,740,500
6.48,700,500
6.55,660,500

=== Segment 15 Start: 18:39:42 | End: 18:39:43 ===
Time (s),x,y
0.07,620,500
0.13,580,500
0.53,620,500
0.6,660,500
0.66,700,500
0.73,740,500
0.86,740,460
0.93,740,420
0.99,740,380

=== Segment 16 Start: 18:39:43 | End: 18:39:49 ===
Time (s),x,y
0.73,740,420
0.79,740,460
0.86,740,500
1.19,700,500
1.25,660,500
1.32,620,500
1.39,580,500
1.85,580,540
1.92,580,580
2.18,540,580
2.25,500,580
2.64,500,540
2.71,500,500
2.78,500,460
2.84,500,420
3.1,460,420
3.17,420,420
3.44,420,380
3.5,420,340
3.57,420,300
3.63,420,260
3.96,380,260
4.03,340,260
4.1,300,260
4.16,260,300
4.23,260,340
4.49,300,340
4.56,340,340
4.89,340,380
4.95,340,420
5.02,340,460
5.09,340,500
5.22,300,500
5.28,260,500
5.62,260,540
5.68,260,580
5.94,220,580
6.01,180,580
6.27,180,540

=== Segment 17 Start: 18:39:49 | End: 18:39:51 ===
Time (s),x,y
0.07,180,500
0.53,180,540
0.59,180,580
0.86,180,540
0.92,180,500
1.19,140,500
1.25,100,500
1.58,100,540
1.65,100,580
1.92,60,580
1.98,20,580
2.31,20,540
2.38,20,500

=== Segment 18 Start: 18:39:51 | End: 18:39:59 ===
Time (s),x,y
0.07,20,460
0.13,20,420
0.46,20,460
0.53,20,500
0.6,20,540
0.66,20,580
0.93,60,580
1.0,100,580
1.19,100,540
1.26,100,500
1.52,140,500
1.59,180,500
1.92,180,540
1.99,180,580
2.38,220,580
2.45,260,580
2.52,300,580
2.78,260,540
3.05,260,500
3.12,300,500
3.18,340,500
3.51,340,460
3.58,340,420
3.65,340,380
3.71,340,340
3.98,300,340
4.04,260,340
4.31,260,300
4.37,300,260
4.5,340,260
4.57,380,260
4.64,420,260
4.97,420,300
5.03,420,340
5.1,420,380
5.16,420,420
5.36,460,420
5.43,500,420
6.29,500,460
6.35,500,500
6.42,500,540
6.48,500,580
6.75,540,580
6.81,580,580
6.88,580,540
6.95,620,500
7.28,660,500
7.34,700,500
7.41,740,500
7.61,740,460
7.67,740,420
7.74,740,380
7.8,740,340
7.87,740,300

=== Segment 19 Start: 18:39:59 | End: 18:40:02 ===
Time (s),x,y
0.06,740,260
0.13,740,220
0.53,740,260
0.59,740,300
0.99,740,260
1.25,700,260
1.32,660,260
1.58,660,300
1.65,660,340
1.72,660,380
2.31,660,420
2.51,620,420
2.58,580,420
2.84,580,380
2.91,580,340
3.11,540,340
3.17,500,340

=== Segment 20 Start: 18:40:02 | End: 18:40:04 ===
Time (s),x,y
0.73,500,300
0.86,500,260
1.12,540,260

