=== Segment 1 Start: 15:04:25 | End: 15:04:53 ===
Time (s),x,y
2.65,181,82
2.71,214,82
2.78,247,82
2.98,280,82
3.38,280,49
3.44,280,16
3.77,313,16
3.84,346,16
3.9,379,16
3.97,412,16
4.04,445,16
4.1,478,16
4.7,478,49
4.76,478,82
4.83,478,115
4.9,478,148
4.96,478,181
5.03,478,214
5.36,511,214
5.42,544,214
5.69,544,181
5.75,544,148
5.82,544,115
5.89,544,82
6.15,577,82
6.22,610,82
6.48,610,49
6.55,610,16
7.14,643,16
7.21,676,16
7.27,709,16
7.34,742,16
7.68,742,49
7.74,742,82
8.0,709,82
8.07,676,82
8.6,676,115
8.67,676,148
8.73,676,181
8.8,676,214
9.27,643,214
9.33,610,214
9.86,610,247
9.92,610,280
10.25,577,280
10.32,544,280
10.72,544,313
10.78,544,346
11.18,577,346
11.24,610,346
12.3,610,379
12.37,610,412
12.63,577,412
12.7,544,412
12.77,511,412
15.01,478,412
15.34,478,379
15.41,478,346
15.94,478,313
16.01,478,280
16.27,445,280
16.33,412,280
16.4,379,280
16.47,346,280
16.53,313,280
16.6,280,280
16.93,280,247
17.0,280,214
17.86,313,214
17.92,346,214
18.19,346,181
18.25,346,148
18.32,346,115
18.39,346,82
19.05,346,115
19.11,346,148
19.44,313,148
19.51,280,148
19.57,247,148
19.64,214,148
19.9,214,181
19.97,214,214
20.3,181,214
20.37,148,214
20.43,115,214
20.5,82,214
20.56,49,214
20.63,16,214
20.97,16,247
21.03,16,280
21.09,16,313
21.16,16,346
21.42,49,346
21.49,82,346
21.76,82,313

=== Segment 3 Start: 15:05:15 | End: 15:05:36 ===
Time (s),x,y
0.99,15,45
1.05,15,75
1.52,45,75
1.58,75,75
1.85,75,45
1.91,75,15
2.05,105,15
2.11,135,15
2.44,135,45
2.51,135,75
2.57,135,105
2.64,135,135
2.71,135,165
2.77,135,195
3.5,105,195
3.57,75,195
3.9,75,165
3.96,75,135
4.23,45,135
4.29,15,135
4.69,15,165
4.76,15,195
4.82,15,225
4.89,15,255
4.95,15,285
5.02,15,315
5.28,45,315
5.35,75,315
5.42,105,315
5.94,135,345
6.21,165,375
6.6,195,375
6.93,195,345
7.0,195,315
7.07,195,285
7.13,195,255
7.4,225,255
7.46,255,255
7.53,285,255
7.6,315,255
7.86,315,225
7.93,315,195
8.0,315,165
8.06,315,135
8.13,315,105
8.2,315,75
9.38,345,75
9.45,375,75
9.71,375,45
9.78,375,15
10.04,405,15
10.11,435,15
10.18,465,15
10.24,495,15
10.31,525,15
10.37,555,15
10.64,555,45
10.7,555,75
11.1,585,75
11.17,615,75
11.37,615,45
11.43,615,15
11.7,645,15
11.76,675,15
12.1,675,45
12.16,675,75
12.69,705,75
12.76,735,75
13.28,735,105
13.35,735,135
14.28,705,135
14.34,675,135
14.87,675,165
14.93,675,195
15.2,705,195
15.26,735,195
15.59,735,225
15.66,735,255
15.73,735,285
15.79,735,315
16.13,705,315
16.19,675,315
16.52,675,345
16.59,675,375
16.65,675,405
16.72,675,435
17.11,645,435
17.18,615,435
17.51,615,405
17.58,615,375
17.78,585,375
17.84,555,375
18.17,555,405
18.24,555,435
18.57,525,435
18.64,495,435
19.03,495,405
19.1,495,375
19.56,465,375
19.63,435,375
19.96,435,405
20.03,435,435
20.29,405,435
20.35,375,435
21.15,375,405
21.21,375,375
21.54,345,375

=== Segment 4 Start: 15:05:36 | End: 15:05:51 ===
Time (s),x,y
1.12,16,48
1.19,48,80
1.26,80,112
1.33,80,144
2.05,48,144
2.11,16,144
2.38,16,176
2.45,16,208
2.51,16,240
2.58,16,272
2.64,16,304
2.71,16,336
3.04,48,336
3.1,80,336
3.37,80,368
3.44,80,400
3.97,112,400
4.03,144,400
4.43,144,368
4.5,144,336
4.56,144,304
4.63,144,272
4.83,112,272
4.89,80,272
5.16,80,240
5.22,80,208
5.55,112,208
5.62,144,208
5.68,176,208
5.75,208,208
5.82,240,208
5.88,272,208
5.95,304,208
6.01,336,208
6.21,336,176
6.28,336,144
6.61,368,144
6.67,400,144
6.74,432,144
6.81,464,144
6.87,496,144
6.94,528,144
7.2,528,176
7.27,528,208
7.93,496,208
8.0,464,208
8.66,464,240
8.73,464,272
9.05,496,272
9.12,528,272
9.39,528,304
9.45,528,336
9.72,496,336
9.78,464,336
10.11,464,368
10.18,464,400
10.24,464,432
10.31,464,464
10.44,464,496
10.51,464,528
11.11,496,528
11.17,528,528
11.24,560,528
11.3,592,528
11.37,624,528
11.43,656,528
11.63,656,496
11.7,656,464
11.96,624,464
12.03,592,464
12.23,592,432
12.29,592,400
12.36,592,368
12.42,592,336
12.69,624,336
12.76,656,336
12.95,656,304
13.02,656,272
13.29,624,272
13.35,592,272
13.55,592,240
13.62,592,208
13.88,624,208
13.95,656,208
14.01,688,208
14.08,720,208
14.34,720,240
14.41,720,272
14.47,720,304
14.54,720,336
14.6,720,368
14.67,720,400
14.74,720,432
15.13,688,400

=== Segment 5 Start: 15:05:51 | End: 15:05:53 ===
Time (s),x,y
1.19,13,39
1.26,13,65
1.46,39,65
1.52,65,65
1.79,65,39

=== Segment 6 Start: 15:05:53 | End: 15:06:02 ===
Time (s),x,y
0.73,55,18
0.79,92,18
0.86,129,18
0.93,166,18
1.13,166,55
1.19,166,92
1.26,166,129
1.32,166,166
1.92,166,203
1.98,166,240
2.25,129,240
2.31,92,240
2.38,55,240
2.44,18,240
2.84,18,277
2.91,18,314
2.97,18,351
3.04,18,388
3.31,55,388
3.37,92,388
3.44,129,388
3.5,166,388
3.57,203,388
3.64,240,388
3.7,277,388
3.77,314,388
3.83,351,388
3.91,388,388
3.97,425,388
4.03,462,388
4.23,462,351
4.3,462,314
4.56,425,314
4.63,388,314
4.7,351,314
4.76,314,314
4.83,277,314
4.9,240,314
4.96,203,314
5.03,166,314
5.1,129,314
5.56,166,314
5.62,203,314
5.69,240,314
6.08,240,277
6.15,240,240
6.22,240,203
6.28,240,166
6.35,240,129
6.42,240,92
6.48,240,55
6.55,240,18
6.75,277,18
6.81,314,18
7.14,314,55
7.21,314,92
7.54,351,92
7.6,388,92
7.87,388,55
7.93,388,18
8.13,425,18
8.2,462,18
8.27,499,18

=== Segment 7 Start: 15:06:02 | End: 15:06:03 ===
Time (s),x,y
0.06,51,17
0.13,85,17
0.2,119,17
0.26,153,17
0.66,187,17
0.72,221,17
0.79,255,17
0.85,289,17
0.92,323,17
0.99,357,17
1.05,391,17
1.12,425,17

=== Segment 8 Start: 15:06:03 | End: 15:06:06 ===
Time (s),x,y
0.07,45,15
0.13,75,15
0.79,75,45
0.86,75,75
1.19,45,75
1.26,15,75
1.52,15,105
1.59,15,135
1.65,15,165
1.72,15,195
1.78,15,225
1.85,15,255
2.05,45,255
2.12,75,255
2.38,75,225
2.45,75,195
2.71,105,195
2.78,135,195
3.04,135,225
3.11,135,255
3.37,165,255
3.44,195,255
3.51,225,255
3.57,255,255

