=== Segment 1 Start: 15:04:54 | End: 15:04:58 ===
Time (s),x,y
0.53,580,420
0.59,580,460
0.8,580,500
0.87,580,540
1.19,620,580
1.65,660,580
1.98,660,540
2.05,660,500
2.31,700,500
2.38,740,500
2.58,740,460
2.64,740,420

=== Segment 10 Start: 15:06:17 | End: 15:06:24 ===
Time (s),x,y
0.66,700,420
0.73,660,420
1.46,660,380
1.52,660,340
1.79,700,340
1.85,740,340
2.51,740,300
2.58,740,260
2.85,740,220
3.11,740,180
3.51,700,180
3.57,660,180
3.9,660,220
3.97,660,260
4.24,620,260
4.3,580,260
4.57,580,220
4.63,580,180
4.9,540,180
4.96,500,180
5.36,500,140
5.43,500,100
5.63,500,60
5.89,500,20
6.22,540,20
6.29,580,20
6.56,620,20
6.62,660,20
6.95,660,60
7.01,660,100

=== Segment 11 Start: 15:06:24 | End: 15:06:45 ===
Time (s),x,y
0.59,660,60
0.66,660,20
0.93,620,20
0.99,580,20
1.06,540,20
1.26,500,60
1.92,500,100
1.98,500,140
2.84,500,180
2.91,500,220
3.5,540,180
3.9,580,180
4.3,580,220
4.63,580,260
4.96,620,260
5.03,660,260
5.56,660,220
5.62,660,180
6.22,700,180
6.28,740,180
7.41,740,220
7.48,740,260
7.54,740,300
7.61,740,340
8.53,700,340
8.6,660,340
8.87,660,380
8.93,660,420
9.26,700,420
9.33,740,420
9.79,740,460
9.86,740,500
10.25,700,500
10.32,660,500
10.59,660,540
10.65,660,580
11.45,620,580
11.51,580,580
11.91,580,540
11.98,580,500
12.05,580,460
12.37,580,420
12.44,580,380
12.5,580,340
12.83,540,340
12.9,500,340
13.63,500,380
13.69,500,420
13.76,500,460
13.82,500,500
14.29,460,500
14.35,420,500
14.75,420,540
14.82,420,580
15.28,380,580
15.54,340,580
15.81,300,580
15.88,260,580
15.95,220,580
16.14,180,580
16.47,180,540
16.54,180,500
16.61,180,460
16.94,180,420
17.27,140,420
17.34,100,420
17.6,100,460
17.66,100,500
17.73,100,540
17.8,100,580
18.33,60,580
18.39,20,580
18.66,20,540
18.72,20,500
18.79,20,460
18.99,20,420
19.05,20,380
19.12,20,340
19.65,60,340
19.71,100,340
20.04,100,300
20.11,100,260
20.18,100,220
20.37,100,180
20.44,100,140
20.51,100,100
20.9,60,100
20.97,20,100

