=== Segment 1 Start: 21:19:05 | End: 21:19:23 ===
Time (s),x,y
5.22,351,13
5.29,377,13
5.35,403,13
5.42,429,13
5.49,455,13
5.55,481,13
5.62,507,13
5.69,533,13
5.75,559,13
5.82,585,13
5.89,611,13
5.95,637,13
6.02,663,13
6.08,689,13
6.15,715,13
6.21,741,13
6.48,741,39
6.54,741,65
6.61,741,91
6.68,741,117
6.74,715,117
6.81,689,117
7.21,689,143
7.27,689,169
7.47,715,169
7.54,741,169
7.74,741,195
7.81,741,221
7.87,741,247
7.94,741,273
8.2,715,273
8.73,689,299
9.32,689,325
9.39,689,351
9.46,689,377
9.79,715,377
9.86,741,377
10.19,741,403

=== Segment 9 Start: 21:20:30 | End: 21:20:38 ===
Time (s),x,y
0.06,741,429
0.6,715,429
0.66,689,429
1.26,663,429
1.32,637,429
1.39,611,429
1.45,585,429
1.52,559,429
1.59,533,429
1.78,533,403
1.85,533,377
1.92,533,351
2.12,507,377
2.57,481,377
2.64,455,377
2.71,429,377
2.77,403,377
2.84,377,377
2.91,351,377
2.97,325,377
3.04,299,377
3.1,273,377
4.23,273,351
4.63,273,325
5.02,247,325
5.08,221,325
5.35,221,351
5.42,221,377
5.48,221,403
5.55,221,429
5.68,195,429
5.75,169,429
6.01,169,455
6.47,169,481
6.8,195,481
6.87,221,481
6.94,247,481
7.0,273,481
7.2,273,455
7.27,273,429
7.47,299,429
7.53,325,429
7.79,325,455
7.86,325,481
8.13,351,481
8.19,377,481
8.4,377,455
8.46,377,429
8.67,403,429

=== Segment 10 Start: 21:20:38 | End: 21:20:41 ===
Time (s),x,y
0.85,377,455
1.18,351,481
1.58,325,481
1.91,325,455
1.97,325,429
2.17,299,429
2.24,273,429
2.5,273,455
2.57,273,481
2.77,247,481

