=== Segment 1 Start: 15:30:12 | End: 15:30:28 ===
Time (s),x,y
15.07,221,481
15.14,195,481
15.2,169,481
15.53,195,481
15.6,221,481
15.67,247,481
15.73,273,481
16.92,247,481
16.99,221,481
17.05,195,481
17.25,221,481
17.38,221,455
17.45,221,429
17.78,247,429
17.85,273,429
17.91,299,429
17.98,325,429
18.04,351,429
18.11,377,429
18.44,377,403
18.51,377,377
18.57,377,351
18.64,377,325
18.71,377,299
18.77,377,273
18.84,377,247
18.9,377,221
18.97,377,195
19.04,377,169
19.37,351,169
19.43,325,169
19.76,325,195
19.83,325,221
19.9,325,247
19.96,325,273
20.03,325,299
20.1,325,325
20.49,299,325
20.56,273,325
20.96,273,299
21.03,273,273
21.09,273,247
21.16,273,221
21.42,247,221
21.49,221,221
22.21,221,195
22.28,221,169
22.68,247,169
22.74,273,169
23.01,273,143
23.08,273,117
23.34,299,117
23.41,325,117
23.47,351,117
23.54,377,117
23.6,403,117
23.67,429,117
24.2,429,91
24.27,429,65
24.33,429,39
24.4,429,13
27.91,429,39
27.97,429,65
28.04,429,91
28.1,429,117
28.24,403,117
28.3,377,117
28.37,351,117
28.43,325,117
28.5,299,117
28.57,273,117
28.96,273,143
29.03,273,169
29.29,247,169
29.37,221,169
29.69,221,195
29.76,221,221
30.09,247,221
30.15,273,221
30.88,273,247
30.94,273,273
31.01,273,299
31.08,273,325
31.47,299,325
31.54,325,325
31.81,325,299
31.87,325,273
31.94,325,247
32.0,325,221
32.07,325,195
32.14,325,169
32.27,351,169
32.33,377,169
32.73,377,195
32.8,377,221
32.86,377,247
32.93,377,273
33.0,377,299
33.06,377,325
33.13,377,351
33.19,377,377
33.26,377,403
33.33,377,429
34.72,351,429
34.78,325,429
35.05,299,429
35.11,273,429
36.43,247,429
36.83,221,429
37.23,221,455
37.29,221,481
37.69,247,481
37.76,273,481
37.82,299,481
37.89,325,481
37.96,351,481
38.03,377,481
38.09,403,481
38.15,429,481
38.22,455,481
38.29,481,481
38.75,481,455
38.81,481,429
39.28,507,429
39.34,533,429
39.61,533,455
39.67,533,481
40.14,559,481
40.2,585,481
40.53,585,455
40.6,585,429
40.86,611,429
40.93,637,429
41.39,637,403
41.46,637,377
41.65,611,377
41.72,585,377
42.06,585,351
42.12,585,325
42.18,585,299
42.25,585,273
42.51,559,273
42.58,533,273
42.65,507,273
42.71,481,273
42.78,455,273
42.85,429,273
43.11,429,247
43.18,429,221
43.24,429,195
43.31,429,169
43.71,455,169
43.77,481,169
44.04,481,143
44.1,481,117

=== Segment 5 Start: 15:31:26 | End: 15:31:52 ===
Time (s),x,y
0.06,481,91
0.13,481,65
0.2,481,39
0.66,481,65
0.73,481,91
0.79,481,117
0.86,481,143
0.92,455,169
0.99,429,169
1.25,429,195
1.32,429,221
1.39,429,247
1.45,429,273
1.52,429,299
1.58,429,325
2.05,455,325
2.71,429,325
3.31,429,299
3.37,429,273
3.43,429,247
4.03,429,273
4.1,429,299
4.36,429,273
4.62,455,273
4.69,481,273
4.76,507,273
4.82,533,273
4.89,559,273
4.95,585,273
5.22,585,299
5.28,585,325
5.35,585,351
5.41,585,377
5.61,611,377
5.68,637,377
6.41,637,403
6.47,637,429
6.81,611,429
6.87,585,429
7.14,585,455
7.2,585,481
7.47,559,481
7.53,533,481
7.87,533,455
7.94,533,429
8.19,507,429
8.26,481,429
9.45,481,455
9.51,481,481
9.91,455,481
9.98,429,481
10.04,403,481
10.11,377,481
10.17,351,481
10.24,325,481
10.31,299,481
10.37,273,481
12.62,247,481
12.69,221,481
12.76,195,481
14.54,221,481
14.61,247,481
14.87,221,455
15.27,221,429
15.66,247,429
15.73,273,429
15.8,299,429
15.87,325,429
15.94,351,429
16.0,377,429
16.46,377,403
16.53,377,377
16.59,377,351
16.66,377,325
16.92,377,299
16.99,377,273
17.06,377,247
17.12,377,221
17.19,377,195
17.25,377,169
17.58,351,169
17.65,325,169
17.91,325,195
17.98,325,221
18.05,325,247
18.11,325,273
18.18,325,299
18.24,325,325
18.57,299,325
18.64,273,325
18.97,273,299
19.04,273,273
19.1,273,247
19.17,273,221
19.44,247,221
19.5,221,221
19.83,221,195
19.9,221,169
20.17,247,169
20.23,273,169
20.5,273,143
20.56,273,117
21.09,299,117
21.16,325,117
21.22,351,117
21.29,377,117
21.36,403,117
21.42,429,117
22.41,429,91
22.48,429,65
22.54,429,39
22.61,429,13
22.87,403,13
22.94,377,13
23.01,351,13
23.07,325,13
23.14,299,13
23.74,325,13
23.8,351,13
23.87,377,13
24.2,377,39
24.26,377,65
24.46,351,65
24.53,325,65
24.6,299,65
24.66,273,65
24.73,247,65
24.79,221,65
24.86,195,65
24.93,169,65
25.0,143,65
25.06,117,65
25.32,117,39
25.39,117,13
25.66,91,13
25.72,65,13

