=== Segment 1 Start: 20:04:32 | End: 20:05:03 ===
Time (s),x,y
23.3,663,221
23.37,637,221
23.43,611,221
23.5,585,221
23.57,559,221
25.22,533,221
25.29,507,221
25.35,481,247
25.42,481,273
25.55,455,273
25.62,429,273
25.88,429,247
25.95,403,221
26.01,377,221
26.08,351,221
26.14,325,221
26.27,325,247
26.34,325,273
26.54,351,273
26.6,377,273
26.8,377,299
26.87,377,325
27.0,403,325
27.07,429,325
27.14,455,325
27.2,481,325
27.27,507,325
27.34,533,325
27.47,533,351
27.53,533,377
27.6,507,377
27.67,481,377
27.93,481,403
28.0,481,429
28.19,507,429
28.26,533,429
28.39,533,455
28.46,533,481
28.59,559,481
28.66,585,481
28.73,611,481
28.79,637,481
28.86,663,481
28.92,689,455
28.98,689,429
29.12,715,429
29.18,741,429
29.38,741,403
29.45,741,377
29.58,715,377
29.71,689,377
30.11,663,377
30.17,637,377
30.44,637,351
30.5,637,325
30.57,663,325
30.63,689,325
30.83,689,299
30.9,689,273
31.03,663,273

=== Segment 2 Start: 20:05:03 | End: 20:05:13 ===
Time (s),x,y
0.07,637,273
1.26,663,273
1.33,689,273
1.39,689,299
1.46,689,325
1.66,663,325
1.73,637,325
1.86,637,351
1.93,637,377
2.12,663,377
2.19,689,377
2.25,715,377
2.32,741,377
2.52,741,403
2.58,741,429
2.65,741,455
3.12,741,429
3.18,741,403
3.44,715,429
3.84,689,429
4.04,689,455
4.1,689,481
4.3,663,481
4.36,637,481
4.43,611,481
4.5,585,481
4.56,559,481
4.63,533,481
6.29,533,455
6.35,533,429
6.48,507,429
6.55,481,429
6.68,481,403
6.75,481,377
6.88,507,377
6.95,533,377
7.08,533,351
7.15,533,325
7.28,507,325
7.35,481,325
7.41,455,325
7.48,429,325
7.55,403,325
7.61,377,299
7.68,377,273
7.81,351,273
7.87,325,273
8.01,325,247
8.07,325,221
8.27,351,221
8.34,377,221
8.4,403,221
8.47,429,221
8.54,429,247
8.6,429,273
8.73,455,273
8.8,481,273
9.0,481,247
9.07,481,221
9.13,507,221
9.2,533,221
9.26,559,221
9.33,585,221
9.4,611,221
9.46,637,221
9.53,663,221
9.59,689,221
9.66,689,195
9.73,689,169
9.86,663,169
9.93,637,169
10.0,637,143
10.06,637,117

=== Segment 3 Start: 20:05:13 | End: 20:05:15 ===
Time (s),x,y
0.93,611,117
0.99,585,117
1.06,559,117
1.12,533,117
1.26,533,91
1.32,533,65
1.39,559,65
1.46,585,65
1.59,585,39
1.66,585,13
1.79,559,13
1.86,533,13
1.92,507,13
1.99,481,13
2.05,455,13
2.12,429,13

=== Segment 4 Start: 20:05:15 | End: 20:05:28 ===
Time (s),x,y
0.07,403,13
0.13,377,13
0.99,403,13
1.06,429,13
1.12,455,13
1.19,481,13
4.3,507,13
4.37,533,13
4.43,559,13
4.5,585,39
4.56,585,65
4.7,559,65
4.76,533,65
4.89,533,91
4.96,533,117
5.16,559,117
5.23,585,117
5.29,611,117
5.36,637,117
5.49,637,143
5.56,637,169
5.62,663,169
5.69,689,169
5.89,689,195
5.95,689,221
6.15,663,221
6.22,637,221
6.29,611,221
6.35,585,221
6.42,559,221
6.75,533,221
6.81,507,221
6.88,481,221
7.08,481,247
7.14,481,273
7.28,455,273
7.34,429,273
7.54,429,247
7.6,429,221
7.67,403,221
8.13,377,221
8.4,351,221
8.46,325,221
8.66,299,221
8.73,273,221
8.92,299,221
8.99,325,221
9.32,325,247
9.38,325,273
9.52,351,273
9.58,377,273
9.78,377,299
9.85,377,325
9.98,403,325
10.05,429,325
10.11,455,325
10.18,481,325
10.24,507,325
10.31,533,325
10.51,533,351
10.58,533,377
11.04,507,377
11.11,481,377
11.37,481,403
11.44,481,429
11.57,507,429
11.64,533,429
11.83,533,455
11.9,533,481
12.1,507,481
12.16,481,481
12.23,455,481
12.3,429,481
12.43,429,455

=== Segment 5 Start: 20:05:28 | End: 20:05:29 ===
Time (s),x,y
0.07,429,429
0.39,429,455
0.46,429,481
0.59,429,455
0.66,429,429
0.79,403,429
0.86,377,429
0.99,377,403
1.05,377,377
1.19,351,377
1.25,325,403

=== Segment 6 Start: 20:05:29 | End: 20:05:53 ===
Time (s),x,y
0.07,299,429
0.13,273,455
0.2,273,481
0.53,273,455
0.6,273,429
0.79,299,429
0.86,325,429
0.93,325,403
0.99,325,377
1.06,325,351
1.12,325,325
6.74,325,351
6.81,325,377
6.88,325,403
7.14,325,377
7.54,351,377
7.6,377,377
7.93,377,403
8.0,377,429
8.13,403,429
8.2,429,429
8.33,429,455
8.4,429,481
8.53,455,481
8.59,481,481
8.66,507,481
8.73,533,455
8.8,533,429
8.99,507,429
9.06,481,429
9.19,481,403
9.26,481,377
9.39,507,377
9.45,533,377
9.59,533,351
9.66,507,325
9.72,481,325
9.79,455,325
9.85,429,325
9.92,403,325
9.99,377,299
10.05,377,273
10.25,351,273
10.32,325,273
10.38,325,247
10.45,325,221
10.65,351,221
10.71,377,221
10.78,403,221
10.85,429,221
10.91,429,247
10.98,429,273
11.11,455,273
11.18,481,273
11.31,481,247
11.38,481,221
11.51,507,221
11.57,533,221
11.64,559,221
11.71,585,221
11.77,611,221
11.84,637,221
11.9,663,221
11.97,689,221
12.1,689,195
12.17,689,169
12.23,663,169
12.3,637,169
12.43,637,143
12.5,637,117
12.63,611,117
12.7,585,117
12.76,559,117
12.83,533,117
12.9,533,91
12.96,533,65
13.16,559,65
13.23,585,39
13.29,585,13
13.56,559,13
13.63,533,13
13.69,507,13
13.76,481,13
13.83,455,13
13.89,429,13
13.96,403,13
14.36,377,13
14.42,351,13
14.95,377,13
15.21,377,39
15.28,377,65
15.34,403,65
15.41,429,65
15.48,455,65
15.54,481,65
15.61,481,91
15.68,481,117
15.74,481,143
15.81,481,169
16.01,455,169
16.07,429,169
16.14,403,169
16.2,377,169
16.27,351,169
16.33,325,169
16.4,299,169
16.47,273,169
16.53,247,169
16.6,221,169
16.66,195,169
16.73,169,195
16.8,169,221
16.86,169,247
17.39,169,221
17.72,143,221
17.79,117,221
17.99,117,247
18.06,117,273
18.12,117,299
18.19,117,325
18.25,117,351
18.32,117,377
18.65,143,377
18.72,169,377
18.85,169,351
18.92,169,325
19.12,195,325
19.18,221,325
19.31,221,299
19.38,221,273
19.51,247,273
19.58,273,273
19.71,273,299
19.84,273,325
19.91,273,351
19.97,273,377
20.17,247,377
20.24,221,377
20.44,221,403
20.5,221,429
20.57,221,455
20.63,195,481
20.7,169,481
20.77,143,481
20.83,117,481
20.9,91,481
20.96,65,481
21.03,39,481
21.09,13,481
21.29,13,455
21.36,13,429
21.43,13,403
21.49,13,377
21.56,13,351
21.62,13,325
21.76,39,325
21.82,65,325
21.89,65,299
21.95,65,273
22.15,39,273
22.22,13,273
22.35,13,247
22.42,13,221
22.55,39,221
22.62,65,221
22.75,65,195
22.82,65,169
22.88,39,169
22.95,13,169
23.14,13,143
23.21,13,117
23.28,13,91
23.34,13,65
23.48,39,65

=== Segment 7 Start: 20:05:53 | End: 20:06:10 ===
Time (s),x,y
0.07,65,65
3.37,39,65
3.43,13,65
3.5,13,91
3.57,13,117
3.63,13,143
3.7,13,169
3.83,39,169
3.9,65,169
4.03,65,195
4.09,65,221
4.29,39,221
4.36,13,221
4.49,13,247
4.56,13,273
4.69,39,273
4.76,65,273
4.89,65,299
4.95,65,325
5.22,39,325
5.28,13,325
5.35,13,351
5.41,13,377
5.48,13,403
5.54,13,429
6.0,13,455
6.07,13,481
6.2,39,481
6.27,65,481
6.34,91,481
6.4,117,481
6.47,143,481
6.53,169,481
6.6,195,481
6.67,221,481
6.73,221,455
6.8,221,429
6.87,221,403
6.93,247,377
7.0,273,377
7.19,273,351
7.26,273,325
7.33,273,299
7.39,273,273
7.59,247,273
7.66,221,299
7.73,221,325
7.99,195,325
8.06,169,325
8.58,169,351
8.65,169,377
8.98,143,377
9.04,117,377
9.17,117,351
9.24,117,325
9.31,117,299
9.37,117,273
9.44,117,247
9.5,143,221
9.57,169,195
9.64,195,169
9.77,221,169
9.84,247,169
9.9,273,169
9.97,299,169
10.03,325,169
10.1,351,169
10.16,377,169
10.23,403,169
10.3,429,169
10.36,455,169
10.43,481,169
10.56,481,143
10.63,481,117
10.69,481,91
10.76,481,65
10.96,455,65
11.02,429,65
11.09,403,65
11.16,377,65
11.29,377,39
11.35,377,13
11.55,403,13
11.62,429,13
11.68,455,13
11.75,481,13
11.82,507,13
11.88,533,13
11.95,559,13
12.01,585,13
12.21,585,39
12.28,585,65
12.41,559,65
12.47,533,65
12.67,533,91
12.74,533,117
12.81,559,117
12.87,585,117
12.94,611,117
13.01,637,117
13.14,637,143
13.21,637,169
13.34,663,169
13.41,689,169
13.6,689,195
13.67,689,221
14.0,663,221
14.07,637,221
14.14,611,221
14.2,585,221
14.27,559,221
14.33,533,221
14.4,507,221
14.46,481,247
14.53,481,273
14.66,455,273
14.72,429,273
14.99,429,247
15.06,429,221
15.12,403,221
15.19,377,221
15.25,351,221
15.32,325,247
15.39,325,273
15.66,351,273
15.72,377,273
15.92,377,299
15.98,377,325
16.12,403,325
16.18,429,325
16.25,455,325
16.31,481,325
16.38,507,325
16.44,533,325
16.58,533,351
16.64,533,377
16.78,507,377
16.85,481,377
17.04,481,403
17.11,481,429
17.31,507,429
17.37,533,429
17.44,533,455
17.51,533,481
17.7,559,481
17.77,585,481
17.84,611,481

=== Segment 8 Start: 20:06:10 | End: 20:06:11 ===
Time (s),x,y
0.07,637,481
0.13,663,481

=== Segment 9 Start: 20:06:11 | End: 20:06:15 ===
Time (s),x,y
0.07,689,481
0.46,663,481
0.53,637,481
0.6,611,481
1.58,585,481
1.65,559,481
1.85,533,481
2.11,533,455
2.18,533,429
2.31,507,429
2.38,481,429
2.57,481,403
2.64,507,377
2.71,533,377
2.91,533,351
2.97,533,325
3.17,507,325
3.24,481,325
3.3,455,325
3.37,429,325
3.44,403,325
3.5,377,325
3.57,377,299
3.63,377,273
3.77,351,273
3.83,325,273
3.9,325,247
3.96,325,221
4.23,351,221
4.29,377,221
4.36,403,221
4.43,429,247
4.49,429,273
4.75,455,273
4.82,481,247
4.89,507,221

=== Segment 10 Start: 20:06:15 | End: 20:06:28 ===
Time (s),x,y
0.26,533,221
0.33,559,221
0.39,585,221
0.46,611,221
2.18,637,221
2.24,663,221
2.64,689,221
2.84,689,195
2.91,689,169
3.1,663,169
3.17,637,169
3.24,637,143
3.3,637,117
3.5,611,117
3.57,585,117
3.63,559,117
3.7,533,117
4.16,559,117
4.23,585,117
4.29,611,117
4.36,637,117
4.49,637,143
4.56,637,169
4.69,663,169
4.76,689,169
4.95,689,195
5.02,689,221
5.22,663,221
5.29,637,221
5.35,611,221
5.42,585,221
5.48,559,221
5.55,533,221
5.62,507,221
5.88,481,247
6.08,455,273
6.28,429,273
6.87,429,247
6.94,429,221
7.21,403,221
7.27,377,221
7.34,351,221
7.4,325,221
7.47,325,247
7.54,325,273
7.74,351,273
7.8,377,273
7.94,377,299
8.0,377,325
8.2,403,325
8.27,429,325
8.33,455,325
8.4,481,325
8.46,507,325
8.53,533,325
8.66,533,351
8.73,533,377
8.92,507,377
8.99,481,377
9.12,481,403
9.19,481,429
9.39,507,429
9.45,533,429
10.11,533,455
10.18,533,481
10.44,559,481
10.51,585,481
10.58,611,481
10.64,637,481
10.71,663,481
10.77,689,455
10.84,689,429
11.04,715,429
11.11,741,429
11.3,741,403
11.37,741,377
11.5,715,377
11.57,689,377
11.63,663,377
11.7,637,377
11.83,637,351
11.9,637,325
12.03,663,325
12.1,689,325
12.29,689,299
12.36,689,273
12.5,715,273
12.56,741,273
12.76,741,299
12.83,741,325

=== Segment 11 Start: 20:06:28 | End: 20:06:30 ===
Time (s),x,y
0.26,741,299
0.33,741,273
0.4,741,247
0.46,741,221
1.12,741,195
1.19,741,169
1.25,741,143
1.32,741,117
1.45,715,117
1.52,689,117
1.59,689,91
1.65,689,65
1.79,715,65
1.85,741,65
1.99,741,39
2.05,741,13
2.18,715,13
2.25,689,13

