=== Segment 1 Start: 17:03:03 | End: 17:03:20 ===
Time (s),x,y
5.55,740,420
5.62,740,380
5.69,740,340
5.75,740,300
5.82,740,260
5.89,740,220
5.95,740,180
6.02,740,140
6.08,740,100
6.28,700,100
6.35,660,100
6.48,660,60
6.55,660,20
6.81,620,20
6.88,580,20
6.94,540,20
7.01,500,20
7.07,460,20
7.14,420,20
7.54,420,60
7.6,420,100
7.67,420,140
7.74,420,180
8.07,460,180
8.13,500,180
8.4,500,140
8.46,500,100
8.73,540,100
8.8,580,100
9.06,580,140
9.12,580,180
9.19,580,220
9.26,580,260
9.59,540,260
10.05,500,260
10.12,460,260
10.51,500,260
10.58,540,260
10.98,500,260
11.04,460,260
12.69,500,260
13.16,500,300
13.22,500,340
13.29,500,380
13.36,500,420
13.75,540,420
13.82,580,420

=== Segment 5 Start: 17:04:01 | End: 17:04:21 ===
Time (s),x,y
0.07,620,420
0.73,580,420
0.79,540,420
2.97,580,420
3.04,620,420
3.77,580,420
3.84,540,420
4.23,500,420
4.69,500,380
4.76,500,340
4.83,500,300
4.89,500,260
5.36,540,260
5.42,580,260
5.88,580,220
5.95,580,180
6.02,580,140
6.08,580,100
6.48,540,100
6.55,500,140
6.61,460,180
7.34,420,180
7.4,380,180
8.0,420,180
8.46,420,140
8.53,420,100
8.59,420,60
8.66,420,20
8.99,460,20
9.06,500,20
9.12,540,20
9.19,580,20
9.25,620,20
9.65,660,20
9.72,700,20
10.11,660,20
10.18,620,20
10.65,660,20
11.11,660,60
11.17,660,100
11.57,700,100
11.63,740,100
12.03,740,140
12.1,740,180
12.16,740,220
12.23,740,260
12.3,740,300
12.36,740,340
12.43,740,380
12.49,740,420
12.56,740,460
12.63,740,500
13.09,700,500
13.16,660,500
13.49,660,540
13.55,660,580
13.88,620,580
13.95,580,580
14.01,540,580
14.08,500,580
14.15,460,580
14.21,420,580
15.87,420,540
15.93,420,500
16.26,380,500
16.33,340,500
16.79,340,460
16.86,340,420
17.26,380,420
17.32,420,420
17.65,420,380
17.72,420,340
18.05,380,340
18.11,340,340
18.51,340,300
18.58,340,260
18.91,300,260
18.97,260,260
19.3,260,300
19.37,260,340
19.7,220,340
19.77,180,340
20.23,180,300

=== Segment 6 Start: 17:04:21 | End: 17:04:26 ===
Time (s),x,y
0.07,180,260
1.12,180,220
1.46,180,180
1.85,140,180
1.92,100,180
2.58,100,220
2.65,100,260
2.71,100,300
2.78,100,340
3.11,60,340
3.17,20,340
3.57,20,300
3.64,20,260
3.7,20,220
3.77,20,180
3.83,20,140
3.9,20,100
4.3,60,100
4.36,100,100
4.63,100,60
4.69,100,20

=== Segment 7 Start: 17:04:26 | End: 17:04:39 ===
Time (s),x,y
0.73,100,60
0.79,100,100
1.06,60,100
1.13,20,100
1.45,20,140
1.52,20,180
1.59,20,220
1.65,20,260
1.72,20,300
1.78,20,340
2.18,60,340
2.25,100,340
2.58,100,300
2.64,100,260
2.71,100,220
3.17,100,180
3.5,140,180
3.57,180,180
3.83,180,220
3.9,180,260
3.96,180,300
4.03,180,340
4.49,220,340
4.56,260,340
4.95,260,300
5.02,260,260
5.35,300,260
5.42,340,260
5.75,340,300
5.81,340,340
6.14,380,340
6.21,420,340
6.54,420,380
6.61,420,420
7.33,380,420
7.4,340,420
7.86,340,460
7.93,340,500
8.26,380,500
8.33,420,500
8.59,420,540
8.66,420,580
9.05,460,580
9.12,500,580
9.19,540,580
9.25,580,580
9.32,620,580
9.39,660,580
9.71,660,540
9.78,660,500
10.04,700,500
10.11,740,500
10.24,740,460
10.31,740,420
10.37,740,380
10.44,740,340
10.51,740,300
10.57,740,260
10.64,740,220
10.7,740,180
10.77,740,140
10.84,700,100
10.9,660,100
11.23,660,60
11.3,660,20
11.56,620,20
11.63,580,20
11.7,540,20
11.76,500,20
11.83,460,20
11.89,420,20
11.96,420,60
12.03,420,100
12.09,420,140
12.16,460,180
12.23,500,180
12.63,500,140
12.69,500,100
13.15,540,100

=== Segment 8 Start: 17:04:39 | End: 17:04:54 ===
Time (s),x,y
0.07,580,100
0.79,580,140
0.86,580,180
0.92,580,220
0.99,580,260
3.83,580,220
3.9,580,180
3.97,580,140
4.03,580,100
4.36,540,100
4.43,500,100
4.76,500,140
4.82,500,180
5.15,460,180
5.22,420,180
5.62,420,140
5.68,420,100
5.75,420,60
5.82,420,20
6.28,460,20
6.35,500,20
6.41,540,20
6.48,580,20
6.54,620,20
7.01,660,20
7.08,700,20
8.2,660,20
8.26,620,20
9.72,660,20
10.25,660,60
10.31,660,100
10.64,700,100
10.71,740,100
11.04,740,140
11.11,740,180
11.18,740,220
11.24,740,260
11.31,740,300
11.37,740,340
11.44,740,380
11.5,740,420
11.57,740,460
11.64,740,500
12.1,700,500
12.16,660,500
12.5,660,540
12.56,660,580
12.89,620,580
12.96,580,580
13.02,540,580
13.09,500,580
13.16,460,580
13.22,420,580
13.68,420,540
13.75,420,500
14.02,380,500
14.08,340,500
14.35,340,460

=== Segment 9 Start: 17:04:54 | End: 17:04:57 ===
Time (s),x,y
0.07,340,420
0.66,340,460
0.73,340,500
1.06,380,500
1.12,420,500
1.46,420,540
1.52,420,580
1.98,460,580
2.05,500,580
2.12,540,580
2.18,580,580
2.25,620,580
2.32,660,580
2.71,660,540
2.78,660,500
2.97,700,500
3.04,740,500

=== Segment 10 Start: 17:04:57 | End: 17:04:59 ===
Time (s),x,y
0.66,700,500
0.73,660,500
1.06,660,540
1.12,660,580
1.46,620,580
1.52,580,580
1.59,540,580
1.66,500,580
1.72,460,580
1.79,420,580

=== Segment 11 Start: 17:04:59 | End: 17:05:00 ===
Time (s),x,y
0.07,380,580
0.59,420,580
1.12,420,540
1.19,420,500
1.46,380,500
1.52,340,500
1.79,340,460

