=== Segment 1 Start: 15:32:19 | End: 15:32:46 ===
Time (s),x,y
13.82,192,227
13.88,157,227
13.95,122,227
14.01,87,227
14.48,87,262
14.54,87,297
14.88,122,297
14.94,157,297
15.14,157,332
15.21,157,367
15.27,157,402
15.34,157,437
16.13,122,437
16.2,87,437
16.26,52,437
16.33,17,437
16.59,17,472
16.66,17,507
17.32,52,507
17.39,87,507
17.45,122,507
17.52,157,507

=== Segment 5 Start: 15:33:24 | End: 15:33:40 ===
Time (s),x,y
0.07,52,17
0.13,87,17
0.2,122,17
0.26,157,17
0.33,192,17
0.79,227,17
0.86,262,17
0.93,297,17
1.19,297,52
1.26,297,87
1.32,297,122
1.39,297,157
1.46,297,192
1.52,297,227
1.85,332,227
1.92,367,227
2.38,367,192
3.37,367,157
3.44,367,122
3.5,367,87
3.57,367,52
3.63,367,17
3.96,402,17
4.03,437,17
4.49,437,52
4.56,437,87
4.63,437,122
4.69,437,157
4.76,437,192
4.82,437,227
5.22,472,227
5.29,507,227
6.61,507,192
6.67,507,157
7.14,542,157
7.2,577,157
7.6,577,192
7.67,577,227
7.74,577,262
7.8,577,297
8.26,612,297
8.33,647,297
8.4,682,297
8.46,717,297
8.79,717,332
8.86,717,367
9.78,682,367
9.85,647,367
11.17,647,402
11.24,647,437
11.3,647,472
11.37,647,507
11.44,647,542
11.5,647,577
11.84,612,577
11.9,577,577
11.97,542,577
12.03,507,577
12.49,472,577
12.56,437,577
12.63,402,577
12.69,367,577
12.96,367,542
13.02,367,507
13.62,402,507
13.68,437,507
14.02,437,472
14.08,437,437
14.15,437,402
14.21,437,367
14.28,437,332
14.35,437,297
14.61,472,297
14.68,507,297
15.8,507,332
15.87,507,367

=== Segment 6 Start: 15:33:40 | End: 15:34:04 ===
Time (s),x,y
0.66,49,16
0.73,82,16
0.79,115,16
0.86,148,16
0.92,181,16
0.99,214,16
1.05,247,16
1.12,280,16
1.19,313,16
1.25,346,16
1.39,346,49
1.45,346,82
1.98,379,82
2.04,412,82
2.11,445,82
2.18,478,82
3.57,478,49
3.63,478,16
3.97,511,16
4.03,544,16
4.1,577,16
4.17,610,16
4.23,643,16
4.3,676,16
4.63,676,49
4.69,676,82
5.09,643,82
5.16,610,82
5.35,610,115
5.42,610,148
5.68,577,148
5.75,544,148
5.82,511,148
5.88,478,148
6.21,478,181
6.28,478,214
6.48,511,214
6.54,544,214
6.61,577,214
6.68,610,214
6.74,643,214
6.81,676,214
7.4,676,247
7.47,676,280
7.54,676,313
7.6,676,346
7.67,676,379
7.73,676,412
7.8,676,445
7.87,676,478
8.2,643,478
8.27,610,478
8.53,610,511
8.59,610,544
8.93,577,544
8.99,544,544
9.06,511,544
9.12,478,544
9.19,445,544
9.26,412,544
9.52,412,511
9.59,412,478
9.85,445,478
9.91,478,478
9.98,511,478
10.05,544,478
10.38,544,445
10.44,544,412
10.51,544,379
10.58,544,346
10.77,577,346
10.84,610,346
11.17,610,313
11.24,610,280
11.57,577,280
11.63,544,280
11.7,511,280
11.77,478,280
11.83,445,280
11.9,412,280
12.16,412,313
12.23,412,346
12.49,445,346
12.56,478,346
12.83,478,379
12.89,478,412
13.16,445,412
13.22,412,412
13.29,379,412
13.36,346,412
13.49,346,445
13.55,346,478
13.62,346,511
14.01,346,544
14.41,313,544
14.48,280,544
14.74,280,511
14.81,280,478
15.07,247,478
15.14,214,478
15.2,181,478
15.27,148,478
16.72,148,511
16.79,148,544
17.12,115,544
17.19,82,544
17.52,82,511
17.58,82,478
17.92,49,478
17.98,16,478
18.25,16,445
18.31,16,412
18.58,49,412
18.64,82,412
19.11,82,379
19.17,82,346
19.44,49,346
19.5,16,346
19.9,16,313
19.97,16,280
20.23,49,280
20.3,82,280
20.36,115,280
20.43,148,280
20.69,148,247
20.76,148,214
21.03,181,214
21.09,214,214
21.16,247,214
21.22,280,214
21.56,280,181
21.62,280,148
21.89,247,148
21.95,214,148
22.22,214,115
22.28,214,82
22.55,181,82
22.61,148,82
22.68,115,82
22.74,82,82
23.14,82,115
23.21,82,148
23.47,49,148
23.54,16,148
24.13,16,181
24.2,16,214

=== Segment 7 Start: 15:34:04 | End: 15:34:08 ===
Time (s),x,y
0.07,16,49
0.13,16,82
0.2,16,115
0.27,16,148
0.33,16,181
0.4,16,214
0.46,16,247
0.53,16,280
0.8,49,280
0.86,82,280
0.93,115,280
0.99,148,280
1.06,181,280
1.13,214,280
1.26,214,313
1.33,214,346
2.05,247,346
2.12,280,346
2.18,313,346
2.25,346,346
2.45,346,379
2.51,346,412
2.58,346,445
2.65,346,478
3.83,313,478
3.9,280,478
3.97,247,478
4.1,214,478

=== Segment 8 Start: 15:34:08 | End: 15:34:18 ===
Time (s),x,y
0.72,45,15
0.79,75,15
0.86,105,15
0.92,135,15
0.99,165,15
1.05,195,15
1.12,225,15
1.19,255,45
1.25,255,75
1.72,285,75
1.78,315,75
2.18,315,105
2.24,315,135
2.77,285,135
2.84,255,135
4.09,255,165
4.43,255,195
4.49,255,225
4.56,255,255
4.62,255,285
4.69,255,315
5.15,285,315
5.22,315,315
5.49,315,345
5.55,315,375
5.95,345,375
6.01,375,375
6.61,375,345
6.67,375,315
6.74,375,285
6.8,375,255
7.14,405,255
7.2,435,255
7.27,465,255
7.33,495,255
7.4,525,255
7.47,555,255
7.66,555,285
7.73,555,315
7.8,555,345
7.86,555,375
8.13,525,375
8.19,495,375
8.26,465,375
8.32,435,375
8.52,435,405
8.59,435,435
8.66,435,465
8.72,435,495
8.92,405,495
8.99,375,495
9.19,375,525
9.25,375,555
9.65,345,555
9.72,315,555
10.18,315,525
10.24,315,495

