Segment Start,Segment End,Time,x,y
15:37:35,15:37:38,2.71,420,260
15:37:35,15:37:38,2.78,380,260
15:37:35,15:37:38,2.84,340,260
15:37:35,15:37:38,2.91,300,260
15:37:35,15:37:38,2.97,260,260
15:37:38,15:37:45,0.6,300,260
15:37:38,15:37:45,0.66,340,260
15:37:38,15:37:45,0.73,380,260
15:37:38,15:37:45,0.8,420,260
15:37:38,15:37:45,0.86,460,260
15:37:38,15:37:45,1.39,500,220
15:37:38,15:37:45,1.46,540,180
15:37:38,15:37:45,1.86,580,180
15:37:38,15:37:45,2.32,580,220
15:37:38,15:37:45,2.39,580,260
15:37:38,15:37:45,2.72,620,260
15:37:38,15:37:45,2.78,660,260
15:37:38,15:37:45,2.85,700,260
15:37:38,15:37:45,2.92,740,260
15:37:38,15:37:45,3.05,740,220
15:37:38,15:37:45,3.11,740,180
15:37:38,15:37:45,3.64,740,220
15:37:38,15:37:45,3.71,740,260
15:37:38,15:37:45,3.77,740,300
15:37:38,15:37:45,3.84,740,340
15:37:38,15:37:45,3.91,740,380
15:37:38,15:37:45,3.97,740,420
15:37:38,15:37:45,4.04,740,460
15:37:38,15:37:45,4.11,740,500
15:37:38,15:37:45,4.17,740,540
15:37:38,15:37:45,4.24,740,580
15:37:38,15:37:45,4.83,700,580
15:37:38,15:37:45,4.9,660,580
15:37:38,15:37:45,4.97,620,580
15:37:38,15:37:45,5.03,580,580
15:37:38,15:37:45,5.5,580,540
15:37:38,15:37:45,5.56,580,500
15:37:38,15:37:45,5.76,540,500
15:37:38,15:37:45,5.83,500,500
15:37:38,15:37:45,5.89,460,500
15:37:38,15:37:45,5.96,420,500
15:37:38,15:37:45,6.22,420,540
15:37:38,15:37:45,6.29,420,580
15:37:38,15:37:45,6.89,380,580
15:37:38,15:37:45,6.95,340,580
15:37:38,15:37:45,7.02,300,580
15:37:38,15:37:45,7.08,260,580
15:37:38,15:37:45,7.35,260,540
15:37:45,15:37:57,0.07,260,500
15:37:45,15:37:57,0.53,260,540
15:37:45,15:37:57,0.6,260,580
15:37:45,15:37:57,0.86,300,580
15:37:45,15:37:57,0.93,340,580
15:37:45,15:37:57,1.26,300,580
15:37:45,15:37:57,1.32,260,580
15:37:45,15:37:57,1.79,260,540
15:37:45,15:37:57,1.85,260,500
15:37:45,15:37:57,2.18,300,500
15:37:45,15:37:57,2.51,340,500
15:37:45,15:37:57,2.85,340,460
15:37:45,15:37:57,3.57,340,420
15:37:45,15:37:57,3.97,300,420
15:37:45,15:37:57,4.04,260,420
15:37:45,15:37:57,4.1,220,420
15:37:45,15:37:57,4.17,180,420
15:37:45,15:37:57,4.44,180,380
15:37:45,15:37:57,4.5,180,340
15:37:45,15:37:57,4.57,180,300
15:37:45,15:37:57,4.63,180,260
15:37:45,15:37:57,5.76,180,300
15:37:45,15:37:57,5.82,180,340
15:37:45,15:37:57,5.89,180,380
15:37:45,15:37:57,5.96,180,420
15:37:45,15:37:57,6.15,220,420
15:37:45,15:37:57,6.22,260,420
15:37:45,15:37:57,6.62,220,420
15:37:45,15:37:57,6.68,180,420
15:37:45,15:37:57,6.95,220,420
15:37:45,15:37:57,7.34,180,420
15:37:45,15:37:57,7.74,180,380
15:37:45,15:37:57,7.81,180,340
15:37:45,15:37:57,7.87,180,300
15:37:45,15:37:57,7.94,180,260
15:37:45,15:37:57,8.0,180,220
15:37:45,15:37:57,8.8,180,260
15:37:45,15:37:57,8.86,180,300
15:37:45,15:37:57,9.33,180,340
15:37:45,15:37:57,9.39,180,380
15:37:45,15:37:57,9.46,180,420
15:37:45,15:37:57,9.53,220,420
15:37:45,15:37:57,9.59,260,420
15:37:45,15:37:57,10.12,220,420
15:37:45,15:37:57,10.19,180,420
15:37:45,15:37:57,10.52,180,380
15:37:45,15:37:57,10.58,180,340
15:37:45,15:37:57,10.65,180,300
15:37:45,15:37:57,11.25,220,340
15:37:45,15:37:57,11.31,260,340
15:37:45,15:37:57,11.38,300,340
15:37:45,15:37:57,11.44,340,340
15:37:45,15:37:57,11.51,380,340
15:37:45,15:37:57,11.78,420,340
15:37:45,15:37:57,11.84,460,340
15:37:45,15:37:57,11.91,500,340
15:37:45,15:37:57,12.3,500,380
15:37:57,15:38:08,0.07,500,420
15:37:57,15:38:08,0.46,500,380
15:37:57,15:38:08,0.53,500,340
15:37:57,15:38:08,0.86,460,340
15:37:57,15:38:08,0.93,420,340
15:37:57,15:38:08,0.99,380,340
15:37:57,15:38:08,1.06,340,340
15:37:57,15:38:08,1.12,300,340
15:37:57,15:38:08,1.19,260,340
15:37:57,15:38:08,1.26,220,340
15:37:57,15:38:08,1.32,180,340
15:37:57,15:38:08,1.65,180,380
15:37:57,15:38:08,1.72,180,420
15:37:57,15:38:08,2.45,220,420
15:37:57,15:38:08,2.51,260,420
15:37:57,15:38:08,2.58,300,420
15:37:57,15:38:08,2.64,340,420
15:37:57,15:38:08,2.91,340,460
15:37:57,15:38:08,2.98,340,500
15:37:57,15:38:08,3.57,300,500
15:37:57,15:38:08,3.64,260,500
15:37:57,15:38:08,3.96,260,540
15:37:57,15:38:08,4.03,260,580
15:37:57,15:38:08,4.3,300,580
15:37:57,15:38:08,4.36,340,580
15:37:57,15:38:08,4.43,380,580
15:37:57,15:38:08,4.49,420,580
15:37:57,15:38:08,4.56,460,580
15:37:57,15:38:08,4.96,420,540
15:37:57,15:38:08,5.29,420,500
15:37:57,15:38:08,5.62,460,500
15:37:57,15:38:08,5.69,500,500
15:37:57,15:38:08,5.76,540,500
15:37:57,15:38:08,5.82,580,500
15:37:57,15:38:08,6.81,580,540
15:37:57,15:38:08,6.88,580,580
15:37:57,15:38:08,7.21,620,580
15:37:57,15:38:08,7.28,660,580
15:37:57,15:38:08,7.34,700,580
15:37:57,15:38:08,7.41,740,580
15:37:57,15:38:08,7.61,740,540
15:37:57,15:38:08,7.67,740,500
15:37:57,15:38:08,7.74,740,460
15:37:57,15:38:08,7.81,740,420
15:37:57,15:38:08,7.87,740,380
15:37:57,15:38:08,7.94,740,340
15:37:57,15:38:08,8.0,740,300
15:37:57,15:38:08,8.07,740,260
15:37:57,15:38:08,8.14,740,220
15:37:57,15:38:08,8.2,740,180
15:37:57,15:38:08,8.47,740,220
15:37:57,15:38:08,8.53,740,260
15:37:57,15:38:08,8.6,740,300
15:37:57,15:38:08,8.67,740,340
15:37:57,15:38:08,8.99,740,300
15:37:57,15:38:08,9.06,700,260
15:37:57,15:38:08,9.19,660,260
15:37:57,15:38:08,9.26,620,260
15:37:57,15:38:08,9.33,580,260
15:37:57,15:38:08,9.66,580,220
15:37:57,15:38:08,9.72,580,180
15:37:57,15:38:08,10.06,540,180
15:37:57,15:38:08,10.12,500,180
15:37:57,15:38:08,10.52,500,220
15:38:08,15:38:09,0.07,500,260
15:38:08,15:38:09,0.79,460,260
15:38:08,15:38:09,0.86,420,260
15:38:08,15:38:09,0.93,380,260
